step,category,operation,calls
91,outside_boundary,aten.eq.Tensor,569
91,outside_boundary,aten.arange.default,72
91,outside_boundary,aten.min.default,90
91,outside_boundary,aten.nonzero.default,96
91,outside_boundary,aten.lt.Tensor,144
91,outside_boundary,aten.unbind.int,720
91,outside_boundary,aten.ge.Tensor,154
91,outside_boundary,aten.all.dim,158
91,outside_boundary,aten.count_nonzero.default,144
91,outside_boundary,aten.clamp.default,54
91,outside_boundary,aten.pow.Tensor_Tensor,162
91,outside_boundary,aten._to_copy.default,54
91,outside_boundary,aten.copy_.default,742
91,outside_boundary,aten.full.default,36
91,outside_boundary,aten.scatter_reduce_.two,36
91,outside_boundary,aten.neg.default,20
91,outside_boundary,aten.amin.default,2
91,outside_boundary,aten.amax.default,2
91,outside_boundary,aten.any.dim,6
91,outside_boundary,aten.rsub.Scalar,2
91,outside_boundary,aten.div.Tensor,6
91,outside_boundary,aten.scatter_.src,4
91,outside_boundary,aten.equal.default,25
91,outside_boundary,aten.permute.default,128
91,outside_boundary,aten.fill_.Tensor,626
91,C,aten.abs.default,111
91,C,aten.ne.Scalar,111
91,C,aten.eq.Tensor,117
91,C,aten.mul.Tensor,267
91,C,aten.all.default,117
91,C,aten._local_scalar_dense.default,165
91,B,aten.lift_fresh.default,14
91,B,aten.expand.default,2
91,B,aten.sum.dim_IntList,1
91,B,aten.view.default,5
91,B,aten.empty.memory_format,5
91,B,aten.slice.Tensor,5
91,B,aten.select.int,1
91,B,aten.unsqueeze.default,3
91,B,aten.pow.Tensor_Tensor,1
91,B,aten.mul.Tensor,32
91,B,aten.detach.default,2
91,B,aten.zeros.default,1
91,B,aten.scatter_add_.default,1
91,C,aten.lift_fresh.default,93
91,C,aten.expand.default,1
91,C,aten.detach.default,4
91,C,aten.gt.Tensor,20
91,C,aten.any.default,48
91,C,aten.slice.Tensor,68
91,C,aten.select.int,140
91,C,aten.lt.Tensor,3
91,C,aten.bitwise_or.Tensor,42
91,C,aten.unsqueeze.default,24
91,C,aten.ones_like.default,18
91,C,aten.stack.default,47
91,C,aten.amin.default,39
91,C,aten.full_like.default,174
91,C,aten.nextafter.default,174
91,C,aten.amax.default,39
91,C,aten.eq.Scalar,492
91,C,aten.bitwise_and.Tensor,249
91,C,aten.where.self,420
91,C,aten.zeros_like.default,138
91,C,aten.index.Tensor,60
91,C,aten.add.Tensor,96
91,C,aten.view.default,68
91,C,aten.index_put_.default,30
91,C,aten.neg.default,6
91,C,aten.cat.default,14
91,C,aten.zeros.default,3
91,C,aten.clone.default,62
91,C,aten.le.Tensor,5
91,C,aten.ge.Tensor,1
91,A,aten.detach.default,76
91,A,aten.unbind.int,4
91,A,aten.isnan.default,10
91,A,aten.any.default,15
91,A,aten.gt.Tensor,5
91,A,aten.ne.Scalar,70
91,A,aten.eq.Scalar,1578
91,A,aten.zeros_like.default,789
91,A,aten.add.Tensor,789
91,B,aten.ones_like.default,4
91,B,aten.zeros_like.default,31
91,B,aten.add.Tensor,31
91,B,aten.pow.Tensor_Scalar,27
91,C,aten.isnan.default,28
91,D,aten.zeros.default,226
91,D,aten.clone.default,19696
91,D,aten.view.default,9849
91,D,aten.isnan.default,9848
91,D,aten.any.default,14772
91,D,aten._local_scalar_dense.default,14772
91,D,aten.gt.Tensor,4924
91,D,aten.add.Tensor,2284
91,D,aten.full_like.default,7150
91,D,aten.nextafter.default,7150
91,D,aten.mul.Tensor,6248
91,D,aten.stack.default,1866
91,D,aten.min.dim,1866
91,D,aten.max.dim,1866
91,D,aten.zeros_like.default,567
91,D,aten.abs.default,2268
91,D,aten.minimum.default,567
91,D,aten.maximum.default,567
91,D,aten.le.Scalar,567
91,D,aten.ge.Scalar,567
91,D,aten.bitwise_and.Tensor,567
91,D,aten.pow.Tensor_Scalar,1742
91,D,aten.where.self,567
91,H,aten.add.Tensor,50
91,H,aten.full_like.default,90
91,H,aten.nextafter.default,90
91,H,aten.clone.default,136
91,H,aten.view.default,72
91,H,aten.isnan.default,68
91,H,aten.any.default,102
91,H,aten._local_scalar_dense.default,198
91,H,aten.gt.Tensor,34
91,H,aten.sub.Tensor,30
91,H,aten.detach.default,96
91,H,aten.lift_fresh.default,48
91,H,aten.abs.default,44
91,H,aten.ne.Scalar,44
91,H,aten.eq.Tensor,44
91,H,aten.mul.Tensor,68
91,F,aten.detach.default,116
91,F,aten._local_scalar_dense.default,132
91,G,aten.lift_fresh.default,29
91,G,aten.abs.default,130
91,G,aten.ne.Scalar,130
91,G,aten.eq.Tensor,130
91,G,aten.mul.Tensor,166
91,G,aten._local_scalar_dense.default,3495
91,G,aten.all.default,152
91,G,aten.view.default,6218
91,G,aten.stack.default,772
91,G,aten.sub.Tensor,33
91,G,aten.full_like.default,243
91,G,aten.nextafter.default,243
91,G,aten.le.Tensor,27
91,G,aten.ge.Tensor,12
91,G,aten.bitwise_and.Tensor,12
91,E,aten.detach.default,288
91,E,aten._local_scalar_dense.default,3026
91,G,aten.clone.default,1520
91,G,aten.isnan.default,760
91,G,aten.any.default,1142
91,G,aten.gt.Tensor,380
91,G,aten.min.dim,6
91,G,aten.max.dim,6
91,G,aten.zeros_like.default,4
91,G,aten.select.int,2364
91,G,aten.slice.Tensor,24
91,G,aten.amin.default,4
91,G,aten.amax.default,4
91,G,aten.add.Tensor,194
91,G,aten.zeros.default,2
91,G,aten.detach.default,4388
91,E,aten.zeros_like.default,782
91,E,aten.add.Tensor,1158
91,E,aten.clone.default,3366
91,E,aten.view.default,1615
91,E,aten.eq.Scalar,10
91,E,aten.all.default,201
91,E,aten.zeros.default,250
91,E,aten.isnan.default,1592
91,E,aten.any.default,2388
91,E,aten.gt.Tensor,796
91,E,aten.mul.Tensor,1481
91,E,aten.lift_fresh.default,314
91,E,aten.abs.default,497
91,E,aten.le.Tensor,191
91,E,aten.stack.default,115
91,E,aten.min.dim,115
91,E,aten.full_like.default,914
91,E,aten.nextafter.default,914
91,E,aten.max.dim,115
91,E,aten.sub.Tensor,308
91,E,aten.ne.Scalar,291
91,E,aten.eq.Tensor,291
91,D,aten.lift_fresh.default,355
91,E,aten.equal.default,16
91,H,aten.div.Tensor,2
91,F,aten.lift_fresh.default,66
91,F,aten.clone.default,20
91,F,aten.view.default,16
91,F,aten.eq.Scalar,8
91,F,aten.all.default,8
91,F,aten.neg.default,2
91,F,aten.abs.default,82
91,F,aten.ne.Scalar,54
91,F,aten.eq.Tensor,52
91,F,aten.mul.Tensor,52
91,F,aten.sub.Tensor,40
91,F,aten.full_like.default,6
91,F,aten.nextafter.default,6
91,F,aten.zeros.default,6
91,F,aten.max.default,30
91,G,aten.le.Scalar,2
91,G,aten.ge.Scalar,2
91,G,aten.reciprocal.default,4
91,F,aten.isnan.default,8
91,F,aten.any.default,14
91,F,aten.gt.Tensor,4
91,F,aten.ones.default,2
91,H,aten.eq.Scalar,4
91,H,aten.all.default,4
91,H,aten.zeros.default,8
91,H,aten.stack.default,6
91,H,aten.min.dim,6
91,H,aten.max.dim,6
92,outside_boundary,aten.lift_fresh.default,562
92,outside_boundary,aten.clone.default,4814
92,outside_boundary,aten.view.default,767
92,outside_boundary,aten.isnan.default,202
92,outside_boundary,aten.any.default,547
92,outside_boundary,aten._local_scalar_dense.default,5526
92,outside_boundary,aten.gt.Tensor,245
92,outside_boundary,aten.eq.Scalar,196
92,outside_boundary,aten.all.default,2818
92,outside_boundary,aten.zeros_like.default,1442
92,outside_boundary,aten.add.Tensor,911
92,outside_boundary,aten.ne.Scalar,562
92,outside_boundary,aten.ones.default,148
92,outside_boundary,aten.mul.Tensor,6563
92,outside_boundary,aten.zeros.default,98
92,A,aten.zeros.default,1
92,A,aten.empty.memory_format,1
92,A,aten.empty_like.default,1
92,A,aten.select.int,34
92,A,aten.copy_.default,8
92,A,aten.stack.default,2
92,A,aten.view.default,801
92,A,aten.clone.default,850
92,A,aten.le.Tensor,3
92,A,aten.all.default,1581
92,A,aten._local_scalar_dense.default,1666
92,outside_boundary,aten.slice.Tensor,4655
92,outside_boundary,aten.select.int,6000
92,outside_boundary,aten.allclose.default,156
92,outside_boundary,aten.full_like.default,4765
92,outside_boundary,aten.le.Tensor,2397
92,outside_boundary,aten.sub.Tensor,427
92,outside_boundary,aten.nextafter.default,4436
92,outside_boundary,aten.index_select.default,840
92,outside_boundary,aten.expand.default,77
92,outside_boundary,aten.scatter_add_.default,53
92,outside_boundary,aten.ones_like.default,378
92,outside_boundary,aten.max.default,360
92,outside_boundary,aten.detach.default,1514
92,outside_boundary,aten.abs.default,1937
92,outside_boundary,aten.minimum.default,345
92,outside_boundary,aten.maximum.default,445
92,outside_boundary,aten.le.Scalar,294
92,outside_boundary,aten.ge.Scalar,467
92,outside_boundary,aten.bitwise_and.Tensor,482
92,outside_boundary,aten.pow.Tensor_Scalar,3054
92,outside_boundary,aten.stack.default,2582
92,outside_boundary,aten.min.dim,1989
92,outside_boundary,aten.max.dim,1991
92,outside_boundary,aten.where.self,1044
92,outside_boundary,aten.unsqueeze.default,382
92,outside_boundary,aten.sum.dim_IntList,470
92,outside_boundary,aten.eq.Tensor,569
92,outside_boundary,aten.arange.default,72
92,outside_boundary,aten.min.default,90
92,outside_boundary,aten.nonzero.default,96
92,outside_boundary,aten.lt.Tensor,144
92,outside_boundary,aten.unbind.int,720
92,outside_boundary,aten.cat.default,438
92,outside_boundary,aten.ge.Tensor,154
92,outside_boundary,aten.all.dim,158
92,outside_boundary,aten.count_nonzero.default,144
92,outside_boundary,aten.clamp.default,54
92,outside_boundary,aten.pow.Tensor_Tensor,162
92,outside_boundary,aten._to_copy.default,54
92,outside_boundary,aten.copy_.default,742
92,outside_boundary,aten.full.default,36
92,outside_boundary,aten.scatter_reduce_.two,36
92,outside_boundary,aten.neg.default,20
92,outside_boundary,aten.amin.default,2
92,outside_boundary,aten.amax.default,2
92,outside_boundary,aten.any.dim,6
92,outside_boundary,aten.unique_dim.default,2
92,outside_boundary,aten.rsub.Scalar,2
92,outside_boundary,aten.div.Tensor,6
92,outside_boundary,aten.scatter_.src,4
92,outside_boundary,aten.equal.default,25
92,outside_boundary,aten.permute.default,128
92,outside_boundary,aten.fill_.Tensor,626
92,outside_boundary,aten.bitwise_not.default,4
92,C,aten.abs.default,111
92,C,aten.ne.Scalar,111
92,C,aten.eq.Tensor,117
92,C,aten.mul.Tensor,267
92,C,aten.all.default,117
92,C,aten._local_scalar_dense.default,165
92,B,aten.lift_fresh.default,4
92,B,aten.expand.default,2
92,B,aten.slice.Tensor,5
92,B,aten.select.int,1
92,B,aten.unsqueeze.default,3
92,B,aten.pow.Tensor_Tensor,1
92,B,aten.mul.Tensor,32
92,B,aten.detach.default,2
92,B,aten.view.default,3
92,B,aten.zeros.default,1
92,B,aten.scatter_add_.default,1
92,C,aten.lift_fresh.default,93
92,C,aten.expand.default,1
92,C,aten.detach.default,4
92,C,aten.gt.Tensor,20
92,C,aten.any.default,48
92,C,aten.slice.Tensor,68
92,C,aten.select.int,140
92,C,aten.lt.Tensor,3
92,C,aten.bitwise_or.Tensor,42
92,C,aten.unsqueeze.default,24
92,C,aten.ones_like.default,18
92,C,aten.stack.default,47
92,C,aten.amin.default,39
92,C,aten.full_like.default,174
92,C,aten.nextafter.default,174
92,C,aten.amax.default,39
92,C,aten.eq.Scalar,492
92,C,aten.bitwise_and.Tensor,249
92,C,aten.where.self,420
92,C,aten.zeros_like.default,138
92,C,aten.index.Tensor,60
92,C,aten.add.Tensor,96
92,C,aten.view.default,68
92,C,aten.index_put_.default,30
92,C,aten.neg.default,6
92,C,aten.cat.default,14
92,C,aten.zeros.default,3
92,C,aten.clone.default,62
92,C,aten.le.Tensor,5
92,C,aten.ge.Tensor,1
92,A,aten.detach.default,76
92,A,aten.unbind.int,4
92,A,aten.isnan.default,10
92,A,aten.any.default,15
92,A,aten.gt.Tensor,5
92,A,aten.ne.Scalar,70
92,A,aten.eq.Scalar,1578
92,A,aten.zeros_like.default,789
92,A,aten.add.Tensor,789
92,B,aten.ones_like.default,4
92,B,aten.zeros_like.default,31
92,B,aten.add.Tensor,31
92,B,aten.pow.Tensor_Scalar,27
92,C,aten.isnan.default,28
92,D,aten.zeros.default,226
92,D,aten.clone.default,19580
92,D,aten.view.default,9791
92,D,aten.isnan.default,9790
92,D,aten.any.default,14685
92,D,aten._local_scalar_dense.default,14685
92,D,aten.gt.Tensor,4895
92,D,aten.add.Tensor,2270
92,D,aten.full_like.default,7112
92,D,aten.nextafter.default,7112
92,D,aten.mul.Tensor,6216
92,D,aten.stack.default,1854
92,D,aten.min.dim,1854
92,D,aten.max.dim,1854
92,D,aten.zeros_like.default,567
92,D,aten.abs.default,2268
92,D,aten.minimum.default,567
92,D,aten.maximum.default,567
92,D,aten.le.Scalar,567
92,D,aten.ge.Scalar,567
92,D,aten.bitwise_and.Tensor,567
92,D,aten.pow.Tensor_Scalar,1734
92,D,aten.where.self,567
92,H,aten.add.Tensor,50
92,H,aten.full_like.default,90
92,H,aten.nextafter.default,90
92,H,aten.clone.default,136
92,H,aten.view.default,72
92,H,aten.isnan.default,68
92,H,aten.any.default,102
92,H,aten._local_scalar_dense.default,198
92,H,aten.gt.Tensor,34
92,H,aten.sub.Tensor,30
92,H,aten.detach.default,96
92,H,aten.lift_fresh.default,48
92,H,aten.abs.default,44
92,H,aten.ne.Scalar,44
92,H,aten.eq.Tensor,44
92,H,aten.mul.Tensor,68
92,F,aten.detach.default,116
92,F,aten._local_scalar_dense.default,132
92,G,aten.lift_fresh.default,29
92,G,aten.abs.default,130
92,G,aten.ne.Scalar,130
92,G,aten.eq.Tensor,130
92,G,aten.mul.Tensor,166
92,G,aten._local_scalar_dense.default,3531
92,G,aten.all.default,152
92,G,aten.view.default,6286
92,G,aten.stack.default,780
92,G,aten.sub.Tensor,33
92,G,aten.full_like.default,245
92,G,aten.nextafter.default,245
92,G,aten.le.Tensor,27
92,G,aten.ge.Tensor,12
92,G,aten.bitwise_and.Tensor,12
92,E,aten.detach.default,288
92,E,aten._local_scalar_dense.default,3026
92,G,aten.clone.default,1536
92,G,aten.isnan.default,768
92,G,aten.any.default,1154
92,G,aten.gt.Tensor,384
92,G,aten.min.dim,6
92,G,aten.max.dim,6
92,G,aten.zeros_like.default,4
92,G,aten.select.int,2390
92,G,aten.slice.Tensor,24
92,G,aten.amin.default,4
92,G,aten.amax.default,4
92,G,aten.add.Tensor,196
92,G,aten.zeros.default,2
92,G,aten.detach.default,4436
92,E,aten.zeros_like.default,782
92,E,aten.add.Tensor,1158
92,E,aten.clone.default,3364
92,E,aten.view.default,1615
92,E,aten.eq.Scalar,10
92,E,aten.all.default,201
92,E,aten.zeros.default,250
92,E,aten.isnan.default,1592
92,E,aten.any.default,2388
92,E,aten.gt.Tensor,796
92,E,aten.mul.Tensor,1481
92,E,aten.lift_fresh.default,314
92,E,aten.abs.default,497
92,E,aten.le.Tensor,191
92,E,aten.stack.default,115
92,E,aten.min.dim,115
92,E,aten.full_like.default,914
92,E,aten.nextafter.default,914
92,E,aten.max.dim,115
92,E,aten.sub.Tensor,308
92,E,aten.ne.Scalar,291
92,E,aten.eq.Tensor,291
92,D,aten.lift_fresh.default,349
92,E,aten.equal.default,16
92,H,aten.div.Tensor,2
92,F,aten.lift_fresh.default,66
92,F,aten.clone.default,20
92,F,aten.view.default,16
92,F,aten.eq.Scalar,8
92,F,aten.all.default,8
92,F,aten.neg.default,2
92,F,aten.abs.default,82
92,F,aten.ne.Scalar,54
92,F,aten.eq.Tensor,52
92,F,aten.mul.Tensor,52
92,F,aten.sub.Tensor,40
92,F,aten.full_like.default,6
92,F,aten.nextafter.default,6
92,F,aten.zeros.default,6
92,F,aten.max.default,30
92,G,aten.le.Scalar,2
92,G,aten.ge.Scalar,2
92,G,aten.reciprocal.default,4
92,F,aten.isnan.default,8
92,F,aten.any.default,14
92,F,aten.gt.Tensor,4
92,F,aten.ones.default,2
92,H,aten.eq.Scalar,4
92,H,aten.all.default,4
92,H,aten.zeros.default,8
92,H,aten.stack.default,6
92,H,aten.min.dim,6
92,H,aten.max.dim,6
93,outside_boundary,aten.lift_fresh.default,562
93,outside_boundary,aten.clone.default,4814
93,outside_boundary,aten.view.default,767
93,outside_boundary,aten.isnan.default,202
93,outside_boundary,aten.any.default,547
93,outside_boundary,aten._local_scalar_dense.default,5526
93,outside_boundary,aten.gt.Tensor,245
93,outside_boundary,aten.eq.Scalar,196
93,outside_boundary,aten.all.default,2818
93,outside_boundary,aten.zeros_like.default,1442
93,outside_boundary,aten.add.Tensor,911
93,outside_boundary,aten.ne.Scalar,562
93,outside_boundary,aten.ones.default,148
93,outside_boundary,aten.mul.Tensor,6563
93,outside_boundary,aten.zeros.default,98
93,A,aten.zeros.default,1
93,A,aten.empty.memory_format,1
93,A,aten.empty_like.default,1
93,A,aten.select.int,34
93,A,aten.copy_.default,8
93,A,aten.stack.default,2
93,A,aten.view.default,801
93,A,aten.clone.default,850
93,A,aten.le.Tensor,3
93,A,aten.all.default,1581
93,A,aten._local_scalar_dense.default,1666
93,outside_boundary,aten.slice.Tensor,4655
93,outside_boundary,aten.select.int,6000
93,outside_boundary,aten.allclose.default,156
93,outside_boundary,aten.full_like.default,4765
93,outside_boundary,aten.le.Tensor,2397
93,outside_boundary,aten.sub.Tensor,427
93,outside_boundary,aten.nextafter.default,4436
93,outside_boundary,aten.index_select.default,840
93,outside_boundary,aten.expand.default,77
93,outside_boundary,aten.scatter_add_.default,53
93,outside_boundary,aten.ones_like.default,378
93,outside_boundary,aten.max.default,360
93,outside_boundary,aten.detach.default,1514
93,outside_boundary,aten.abs.default,1937
93,outside_boundary,aten.minimum.default,345
93,outside_boundary,aten.maximum.default,445
93,outside_boundary,aten.le.Scalar,294
93,outside_boundary,aten.ge.Scalar,467
93,outside_boundary,aten.bitwise_and.Tensor,482
93,outside_boundary,aten.pow.Tensor_Scalar,3054
93,outside_boundary,aten.stack.default,2582
93,outside_boundary,aten.min.dim,1989
93,outside_boundary,aten.max.dim,1991
93,outside_boundary,aten.where.self,1044
93,outside_boundary,aten.unsqueeze.default,382
93,outside_boundary,aten.sum.dim_IntList,470
93,outside_boundary,aten.eq.Tensor,569
93,outside_boundary,aten.arange.default,72
93,outside_boundary,aten.min.default,90
93,outside_boundary,aten.nonzero.default,96
93,outside_boundary,aten.lt.Tensor,144
93,outside_boundary,aten.unbind.int,720
93,outside_boundary,aten.cat.default,438
93,outside_boundary,aten.ge.Tensor,154
93,outside_boundary,aten.all.dim,158
93,outside_boundary,aten.count_nonzero.default,144
93,outside_boundary,aten.clamp.default,54
93,outside_boundary,aten.pow.Tensor_Tensor,162
93,outside_boundary,aten._to_copy.default,54
93,outside_boundary,aten.copy_.default,742
93,outside_boundary,aten.full.default,36
93,outside_boundary,aten.scatter_reduce_.two,36
93,outside_boundary,aten.neg.default,20
93,outside_boundary,aten.amin.default,2
93,outside_boundary,aten.amax.default,2
93,outside_boundary,aten.any.dim,6
93,outside_boundary,aten.unique_dim.default,2
93,outside_boundary,aten.rsub.Scalar,2
93,outside_boundary,aten.div.Tensor,6
93,outside_boundary,aten.scatter_.src,4
93,outside_boundary,aten.equal.default,25
93,outside_boundary,aten.permute.default,128
93,outside_boundary,aten.fill_.Tensor,626
93,outside_boundary,aten.bitwise_not.default,4
93,C,aten.abs.default,111
93,C,aten.ne.Scalar,111
93,C,aten.eq.Tensor,117
93,C,aten.mul.Tensor,267
93,C,aten.all.default,117
93,C,aten._local_scalar_dense.default,165
93,B,aten.lift_fresh.default,4
93,B,aten.expand.default,2
93,B,aten.slice.Tensor,5
93,B,aten.select.int,1
93,B,aten.unsqueeze.default,3
93,B,aten.pow.Tensor_Tensor,1
93,B,aten.mul.Tensor,32
93,B,aten.detach.default,2
93,B,aten.view.default,3
93,B,aten.zeros.default,1
93,B,aten.scatter_add_.default,1
93,C,aten.lift_fresh.default,93
93,C,aten.expand.default,1
93,C,aten.detach.default,4
93,C,aten.gt.Tensor,20
93,C,aten.any.default,48
93,C,aten.slice.Tensor,68
93,C,aten.select.int,140
93,C,aten.lt.Tensor,3
93,C,aten.bitwise_or.Tensor,42
93,C,aten.unsqueeze.default,24
93,C,aten.ones_like.default,18
93,C,aten.stack.default,47
93,C,aten.amin.default,39
93,C,aten.full_like.default,174
93,C,aten.nextafter.default,174
93,C,aten.amax.default,39
93,C,aten.eq.Scalar,492
93,C,aten.bitwise_and.Tensor,249
93,C,aten.where.self,420
93,C,aten.zeros_like.default,138
93,C,aten.index.Tensor,60
93,C,aten.add.Tensor,96
93,C,aten.view.default,68
93,C,aten.index_put_.default,30
93,C,aten.neg.default,6
93,C,aten.cat.default,14
93,C,aten.zeros.default,3
93,C,aten.clone.default,62
93,C,aten.le.Tensor,5
93,C,aten.ge.Tensor,1
93,A,aten.detach.default,76
93,A,aten.unbind.int,4
93,A,aten.isnan.default,10
93,A,aten.any.default,15
93,A,aten.gt.Tensor,5
93,A,aten.ne.Scalar,70
93,A,aten.eq.Scalar,1578
93,A,aten.zeros_like.default,789
93,A,aten.add.Tensor,789
93,B,aten.ones_like.default,4
93,B,aten.zeros_like.default,31
93,B,aten.add.Tensor,31
93,B,aten.pow.Tensor_Scalar,27
93,C,aten.isnan.default,28
93,D,aten.zeros.default,226
93,D,aten.clone.default,19616
93,D,aten.view.default,9809
93,D,aten.isnan.default,9808
93,D,aten.any.default,14712
93,D,aten._local_scalar_dense.default,14712
93,D,aten.gt.Tensor,4904
93,D,aten.add.Tensor,2274
93,D,aten.full_like.default,7124
93,D,aten.nextafter.default,7124
93,D,aten.mul.Tensor,6228
93,D,aten.stack.default,1858
93,D,aten.min.dim,1858
93,D,aten.max.dim,1858
93,D,aten.zeros_like.default,567
93,D,aten.abs.default,2268
93,D,aten.minimum.default,567
93,D,aten.maximum.default,567
93,D,aten.le.Scalar,567
93,D,aten.ge.Scalar,567
93,D,aten.bitwise_and.Tensor,567
93,D,aten.pow.Tensor_Scalar,1736
93,D,aten.where.self,567
93,H,aten.add.Tensor,50
93,H,aten.full_like.default,90
93,H,aten.nextafter.default,90
93,H,aten.clone.default,136
93,H,aten.view.default,72
93,H,aten.isnan.default,68
93,H,aten.any.default,102
93,H,aten._local_scalar_dense.default,198
93,H,aten.gt.Tensor,34
93,H,aten.sub.Tensor,30
93,H,aten.detach.default,96
93,H,aten.lift_fresh.default,48
93,H,aten.abs.default,44
93,H,aten.ne.Scalar,44
93,H,aten.eq.Tensor,44
93,H,aten.mul.Tensor,68
93,F,aten.detach.default,116
93,F,aten._local_scalar_dense.default,132
93,G,aten.lift_fresh.default,29
93,G,aten.abs.default,130
93,G,aten.ne.Scalar,130
93,G,aten.eq.Tensor,130
93,G,aten.mul.Tensor,166
93,G,aten._local_scalar_dense.default,3567
93,G,aten.all.default,152
93,G,aten.view.default,6354
93,G,aten.stack.default,788
93,G,aten.sub.Tensor,33
93,G,aten.full_like.default,247
93,G,aten.nextafter.default,247
93,G,aten.le.Tensor,27
93,G,aten.ge.Tensor,12
93,G,aten.bitwise_and.Tensor,12
93,E,aten.detach.default,288
93,E,aten._local_scalar_dense.default,3026
93,G,aten.clone.default,1552
93,G,aten.isnan.default,776
93,G,aten.any.default,1166
93,G,aten.gt.Tensor,388
93,G,aten.min.dim,6
93,G,aten.max.dim,6
93,G,aten.zeros_like.default,4
93,G,aten.select.int,2416
93,G,aten.slice.Tensor,24
93,G,aten.amin.default,4
93,G,aten.amax.default,4
93,G,aten.add.Tensor,198
93,G,aten.zeros.default,2
93,G,aten.detach.default,4484
93,E,aten.zeros_like.default,782
93,E,aten.add.Tensor,1158
93,E,aten.clone.default,3365
93,E,aten.view.default,1615
93,E,aten.eq.Scalar,10
93,E,aten.all.default,201
93,E,aten.zeros.default,250
93,E,aten.isnan.default,1592
93,E,aten.any.default,2388
93,E,aten.gt.Tensor,796
93,E,aten.mul.Tensor,1481
93,E,aten.lift_fresh.default,314
93,E,aten.abs.default,497
93,E,aten.le.Tensor,191
93,E,aten.stack.default,115
93,E,aten.min.dim,115
93,E,aten.full_like.default,914
93,E,aten.nextafter.default,914
93,E,aten.max.dim,115
93,E,aten.sub.Tensor,308
93,E,aten.ne.Scalar,291
93,E,aten.eq.Tensor,291
93,D,aten.lift_fresh.default,351
93,E,aten.equal.default,16
93,H,aten.div.Tensor,2
93,F,aten.lift_fresh.default,66
93,F,aten.clone.default,20
93,F,aten.view.default,16
93,F,aten.eq.Scalar,8
93,F,aten.all.default,8
93,F,aten.neg.default,2
93,F,aten.abs.default,82
93,F,aten.ne.Scalar,54
93,F,aten.eq.Tensor,52
93,F,aten.mul.Tensor,52
93,F,aten.sub.Tensor,40
93,F,aten.full_like.default,6
93,F,aten.nextafter.default,6
93,F,aten.zeros.default,6
93,F,aten.max.default,30
93,G,aten.le.Scalar,2
93,G,aten.ge.Scalar,2
93,G,aten.reciprocal.default,4
93,F,aten.isnan.default,8
93,F,aten.any.default,14
93,F,aten.gt.Tensor,4
93,F,aten.ones.default,2
93,H,aten.eq.Scalar,4
93,H,aten.all.default,4
93,H,aten.zeros.default,8
93,H,aten.stack.default,6
93,H,aten.min.dim,6
93,H,aten.max.dim,6
94,outside_boundary,aten.lift_fresh.default,562
94,outside_boundary,aten.clone.default,4814
94,outside_boundary,aten.view.default,767
94,outside_boundary,aten.isnan.default,202
94,outside_boundary,aten.any.default,547
94,outside_boundary,aten._local_scalar_dense.default,5526
94,outside_boundary,aten.gt.Tensor,245
94,outside_boundary,aten.eq.Scalar,196
