ehi,elo,poly,rem,state,step,thi,time,tlo
1.9341663910817186,1.5123811580888527,0.48431189858084767,0.0009216489331569704,1,12,1.997556408961271,0.18187433604506256,1.5123228614472661
1.7915486265689162,1.5023027395648816,0.3039362350893091,0.00013737132083914487,0,13,1.79172680964055,0.19168192472231568,1.4876532032304015
1.8911006910569843,1.4670744003360638,0.4593501596500682,0.0009493864365862548,1,13,1.9273637496197715,0.19168192472231568,1.467064203533117
1.8083993547672812,1.5211542649042677,0.3028847757108344,0.0001428925019729466,0,14,1.8086190393122537,0.20247027226729414,1.5055913710994462
1.8469258108176807,1.4133409491730087,0.473260634292094,0.0009689833374666022,1,14,1.8875567333225112,0.20247027226729414,1.4133271156929503
1.8262602393321181,1.5413416417828112,0.30147648427743534,0.00015708981575010382,0,15,1.8265309758355626,0.21433745456677042,1.5248974017423769
1.7982630626707476,1.3536517234950831,0.48911294433299224,0.0010200392939442911,1,15,1.8437660230257842,0.21433745456677042,1.3536330393988474
1.8450784864863887,1.5628879845626098,0.299624385202947,0.00017379507958985345,0,16,1.8454118602884324,0.22739135509619435,1.5456136800058953
1.7439628451075173,1.288271513869349,0.5055459352479428,0.001084105750979086,1,16,1.7948764661829097,0.22739135509619435,1.2882464251839878
1.8647755108081858,1.5857855946113555,0.29723117091609974,0.00019363279686820717,0,17,1.8651854670063799,0.24175064567856067,1.5677606632934118
1.6832635300062542,1.2170918154347075,0.5219252072718787,0.0011643784233765098,1,17,1.7401499173972597,0.24175064567856067,1.2170603317020041
1.8852349473995185,1.6099939665392955,0.2941867731948682,0.0002174114298674601,0,18,1.8857380411061715,0.2575458653191636,1.5913338564814357
1.6155663367785336,1.1399107581076355,0.5378492913037292,0.0012650998287845351,1,18,1.6789871547831372,0.2575458653191636,1.1398727636506232
1.9062935567562649,1.635432995161456,0.2903664557004708,0.0002461757009418886,0,19,1.9069086863566989,0.27492060692382686,1.616296054955286
1.5403484263004545,1.0565795708451868,0.5528593840339229,0.0013921037451900908,1,19,1.6107863792559654,0.27492060692382686,1.0565348914768522
1.9277317307806867,1.6619753441503196,0.28563165880892916,0.0002812807863048191,0,20,1.9284811888447129,0.2940328226889564,1.6425682492494786
1.4570484971679396,0.967192191415944,0.5662779078983972,0.001551144112071998,1,20,1.5349704805674222,0.2940328226889564,0.9671414285569528
1.9346881325159246,1.680007916163265,0.26458861244181175,0.0002941065922222402,0,21,1.934916907699752,0.3045445413597777,1.670034188665718
1.407552390534909,0.9227456211666043,0.52666462374013,0.0014998085397229205,1,21,1.4509030186829854,0.3045445413597777,0.9227385864031323
1.9461858542939403,1.6948633006873046,0.2616942433912084,0.0003017291905209501,0,22,1.9464625252393724,0.3161074318976811,1.6844665526576428
1.3569616249386065,0.8710403115294525,0.5320667642737658,0.0014921864661378327,1,22,1.4045910155460635,0.3161074318976811,0.8710320648061598
1.9582408324595784,1.7104385821884251,0.25857035202891065,0.0003216426442175403,0,23,1.9585748230495823,0.3288266114893748,1.699682828376454
1.3014703797231284,0.8154007221627403,0.5368286189509277,0.0015277665039482957,1,23,1.3537022609939964,0.3288266114893748,0.8153458755391202
1.9706642837783364,1.7267885576803315,0.2549614506539879,0.00034418079085247175,0,24,1.9710665565496526,0.3428177090402379,1.715760925104812
1.2407387547577404,0.7557948084864725,0.540649005974088,0.0015721339869221326,1,24,1.2978833715276463,0.3428177090402379,0.7556622315666359
1.983346022198445,1.7438316993292102,0.250801750426763,0.00036983870453230526,0,25,1.9838234859304107,0.3582079163461873,1.7326518967991151
1.1752130542598653,0.6914968109136541,0.5439313959769725,0.0016271035978831592,1,25,1.2368120343314721,0.3582079163461873,0.6912535347566163
1.9961390449665501,1.7614555756585577,0.24602105297932741,0.0003993027003271793,0,26,1.9966973279585767,0.37513714438273166,1.7502769722789218
1.104804304183667,0.6224621989145419,0.5464434035356383,0.0016948665417213658,1,26,1.1702040060114745,0.37513714438273166,0.6220657359341146
2.008851948014597,1.7795138118135074,0.24054625883624614,0.00043354066799513707,0,27,2.0095011070635933,0.39375929522293046,1.7685213075593516
1.028797726623975,0.5494648652456341,0.5471972525693974,0.0017777295284817263,1,27,1.0978367473567827,0.39375929522293046,0.5488617652589034
2.0212547036727204,1.797809935257837,0.23430365270409492,0.0004736805088868007,0,28,2.022004754431989,0.41424366114714917,1.787227421219007
0.9471712483418644,0.4728290706827758,0.5457465119411503,0.0018780198681683092,1,28,1.0195784315740375,0.41424366114714917,0.4719538997647188
2.0330711881190653,1.8160954846347952,0.22722210283654554,0.0005211151381114276,0,29,2.033931597157686,0.4367764636637897,1.8061883791830287
0.8600499956904214,0.3930256732217415,0.541619196916145,0.0020055395170797802,1,29,0.9354255810854046,0.4367764636637897,0.39180084465217985
2.0342218738878546,1.8299236870739475,0.20877182462468036,0.0005353057518951747,0,30,2.0344696868932273,0.449169505047942,1.8251625565166514
0.8056998684479633,0.3588604133934502,0.48507316528848315,0.0018690965564134672,1,30,0.8453845391830604,0.449169505047942,0.3584422773381637
2.0399432745754438,1.8394302345026434,0.20491341156744558,0.0005515220495562969,0,31,2.040232925351328,0.46280185057050954,1.834767991734326
0.755069912195539,0.3148773029846152,0.48099937036035506,0.001852665635243784,1,31,0.7971990140957769,0.46280185057050954,0.3143469781001779
2.045529405801566,1.8491289643007036,0.20061939894673353,0.0005772303233569603,0,32,2.0458665059173446,0.4777974306453338,1.8446698766472538
0.7008128975533561,0.2683955052991985,0.47575569574036675,0.0018588275631564294,1,32,0.7453408228233357,0.4777974306453338,0.2677262995198124
2.050847604107858,1.858911765605332,0.19585027284082668,0.0006056404355864293,0,33,2.0512380442857467,0.49429256872764055,1.854782131009333
0.6429011326656875,0.21955279794882349,0.4691507501946147,0.0018698371559867208,1,33,0.6897339137806754,0.49429256872764055,0.2187133264300738
2.05574221773628,1.8686374455607535,0.1905669113168602,0.0006371593354363649,0,34,2.0561920193990666,0.512437220618178,1.86498794874677
0.5813774820127046,0.16854000627772972,0.46098546104796223,0.0018863763555262408,1,34,0.6303659846477366,0.512437220618178,0.16749414724424802
2.060028719911186,1.8781316285542138,0.18473208396851537,0.0006722674680301314,0,35,2.0605438321941216,0.5323963376977692,1.8751394807575756
0.516365214893625,0.11562192723934225,0.45106137880144126,0.0019089322266034228,1,35,0.567299510975478,0.5323963376977692,0.11432919994743332
2.0634916692559884,1.8871831225559585,0.17831233877088204,0.0007115280694180247,0,36,2.064077710125805,0.5543513664853195,1.8850538432855046
0.4480822419718105,0.06114146998429945,0.43919227450079024,0.0019377535316323314,1,36,0.5006880523346889,0.5543513664853195,0.05955802430226631
2.0658851820589734,1.8955387959569827,0.17128078100277966,0.0007544712654928938,0,37,2.066545199427067,0.5785018981516248,1.894509947158794
0.37701027812243515,0.0053628279256891205,0.42542060312281027,0.0019263337405796418,1,37,0.43079018762259536,0.5785018981516248,0.003443250759205427
2.0669366842376733,1.902896629230048,0.16399327242986672,0.0008047030860629902,0,38,2.0676735152904233,0.6050674829845606,1.9028755397744932
0.3038136153845542,-0.051444453359409927,0.41007199660965304,0.0019590551856216946,1,38,0.3583040097919309,0.6050674829845606,-0.05372704200334386
2.0663315945973686,1.9089196721338542,0.1573906109984231,0.0008614489680699462,0,39,2.0671458044499356,0.63428962630079,1.9088937444834422
0.22898502345199206,-0.10866207342300245,0.39280911852553974,0.0019957553758312278,1,39,0.2835879022807771,0.63428962630079,-0.1112169716205939
2.0637203429472475,1.913229715639762,0.15048772716174996,0.0009254690351435792,0,40,2.0646114982252444,0.6664339839486423,1.9131983020283507
0.15290767036487057,-0.16541253328601177,0.37328925702944504,0.0020354491667655046,1,40,0.20709183972642614,0.6664339839486423,-0.16823286646978447
2.058728989681137,1.915399330794139,0.14333524403650566,0.000997684723330205,0,41,2.0596948158690997,0.7017927773612799,1.9153618871092635
0.0763272318766127,-0.22107861772607296,0.3516218488210472,0.0020830555750974197,1,41,0.1295608010161395,0.7017927773612799,-0.22414410338000512
2.050715541448491,1.9199397867411103,0.13002854706402878,0.0010189179613813264,0,42,2.0509816821228504,0.7212401137382305,1.9199342170974398
0.02496079153834047,-0.23673701527758567,0.2877014095583429,0.0018108272200174347,1,42,0.05193485486420423,0.7212401137382305,-0.2375773819141561
2.0462907270059705,1.9190843606215389,0.12646864705787753,0.0010464535550950799,0,43,2.046592566489109,0.7426321837528762,1.9190774658761358
-0.015109167053341038,-0.2660451317792782,0.27788654842536786,0.001764426944523272,1,43,0.012658293022762218,0.7426321837528762,-0.266992682347129
2.0406895321227907,1.9172196740724339,0.12341943534868594,0.0010833649982637636,0,44,2.0417140188478875,0.7661634607689866,1.9172112185009376
-0.05661648094938753,-0.2959341433150965,0.2670750381480967,0.0017238252686562969,1,44,-0.028194075884946844,0.7661634607689866,-0.29699293930169984
2.033700453542405,1.914125997707023,0.1206883037044062,0.001123444743143862,0,45,2.0359274851904896,0.7920478654867079,1.9141157367429391
-0.0993511487695877,-0.32621550593173093,0.25526321459968204,0.0016860197606449812,1,45,-0.07043155901271894,0.7920478654867079,-0.32738079337304604
2.025089438302988,1.909548844444421,0.11807619743629072,0.0011671177046997635,0,46,2.0287798548704514,0.8205207106762014,1.9095365397294608
-0.1430752876832764,-0.3566859349083631,0.24247879508543155,0.001651898095595395,1,46,-0.11382051810306998,0.8205207106762014,-0.35795121128409696
2.014596293442503,1.9031986491052262,0.11565620095765872,0.0012040109121463092,0,47,2.020044302249355,0.8518408403846441,1.9031840903795496
-0.18743342478820327,-0.3872328797301093,0.22887395357724724,0.0016221571338566171,1,47,-0.1580895819352997,0.8518408403846441,-0.38858569264640364
2.0019353078235866,1.8947457579974247,0.11348824154241166,0.001255186676448898,0,48,2.0094722211539886,0.8862929830639312,1.8947287929351277
-0.2321738700634359,-0.41763831291140446,0.21452086430807513,0.0016085691647258061,1,48,-0.2029322666468882,0.8862929830639312,-0.4190617001196892
1.9867783935371435,1.8838319945383293,0.11165056241831706,0.0013120085483572285,0,49,1.9967751383920676,0.9241903400111471,1.8838125674253932
-0.2770527565075278,-0.44771057845701884,0.19953922372049773,0.0016066974676969543,1,49,-0.2480351019460086,0.9241903400111471,-0.4491810231342033
1.9687678902927206,1.8700509782814874,0.11024417477835091,0.0013634111929660166,0,50,1.9816367642856185,0.9658774326530845,1.8700291783143015
-0.32177805751807675,-0.477378349989107,0.18416356747063617,0.0016183195663522425,1,50,-0.29308340830013746,0.9658774326530845,-0.47886529533712596
1.947523815005548,1.8529312710391574,0.1093710427809318,0.0014321868140820782,0,51,1.9637106209333828,1.0117332345592156,1.8529073913383687
-0.36587037303715525,-0.5068749875922046,0.16919743207377352,0.001637898306444869,1,51,-0.33750529224782116,1.0117332345592156,-0.5083406226280397
1.9226060994494485,1.8319583431481412,0.1091536051405575,0.0015106228123103875,0,52,1.9425971809127411,1.0621746166559598,1.831932952959873
-0.4090458632864648,-0.5364321027139989,0.15523097792999668,0.0016811356387809982,1,52,-0.380919118753683,1.0621746166559598,-0.5378312323224608
1.893500127619401,1.8065697921122832,0.10970813384085676,0.0016001706298619989,0,53,1.917852132613877,1.1176601369623784,1.806543828143158
-0.45156871925136216,-0.5659551472507877,0.14202325202616195,0.0017443848291745158,1,53,-0.423467242168608,1.1176601369623784,-0.5672348790239445
1.8596280449112532,1.776110359764607,0.11118165019651793,0.001703040751625591,0,54,1.8889699407976657,1.178694209299439,1.7760852498495219
-0.49356397068157265,-0.5957998652450582,0.12993439593186767,0.0018330347512683525,1,54,-0.4651312020719178,1.178694209299439,-0.596898632755054
1.8380427343780454,1.7605015809090778,0.09309030523413009,0.0017342524561073853,0,55,1.8553231464482538,1.2122629490848222,1.760498588758016
-0.52141360700547,-0.6049119855514451,0.09732051888460636,0.001592852171017122,1,55,-0.5062388712058346,1.2122629490848222,-0.6051522422614581
1.8162749595466157,1.7399540079496736,0.09433395856456417,0.0017858058139258734,0,56,1.8360706988512767,1.2491885628487438,1.7399509344727866
-0.5432453121751214,-0.6221100778843637,0.09369258770545019,0.001590546001322619,1,56,-0.5270448615702937,1.2491885628487438,-0.6223279952770666
1.7916132800750724,1.7164354441597958,0.09601900058571111,0.0018444451004636041,0,57,1.8142959895636634,1.2898067379890577,1.7164325438774883
-0.5661735887520839,-0.6405598976677119,0.0903516978582305,0.001607570715396438,1,57,-0.5487779158041153,1.2898067379890577,-0.6407371843777424
1.7636426520307167,1.6894983392676761,0.09823694338581324,0.0019102215262314839,0,58,1.7896431979442178,1.334486730643403,1.6894960330321729
-0.5903639831638289,-0.6604981806829182,0.08742649297242056,0.001641610246129699,1,58,-0.5715420592077713,1.334486730643403,-0.6606101624263216
1.7318782225112066,1.6586153226685794,0.101099316153199,0.001984941005146525,0,59,1.7616985383669326,1.3836347225631827,1.6586142812085867
-0.6160068695077663,-0.6822999340339272,0.08512232083094506,0.001695828699918718,1,59,-0.5954957654632173,1.3836347225631827,-0.6823139149940812
1.6957454025677177,1.6231623832390931,0.10474315301294523,0.002070890151368731,0,60,1.7299764264034072,1.4376975136749404,1.6231623832390931
-0.6434295656716819,-0.706424812416278,0.08377603552789581,0.001774571532266055,1,60,-0.6208761349344133,1.4376975136749404,-0.7064267419945752
1.6545543721369325,1.5823932281691477,0.10933724948082402,0.0021710581560122873,0,61,1.6939015358059841,1.4971665838978738,1.5823932281691477
-0.6731585918255482,-0.7334302704580185,0.0835283385946568,0.001880570184734909,1,61,-0.6480234526730747,1.4971665838978738,-0.7334323614524666
1.607467860206,1.535398857296833,0.11509493581089747,0.002290366330817093,0,62,1.6527841594385475,1.5625825611431008,1.535398857296833
-0.7058760127696423,-0.7641372321264011,0.08468323886274365,0.0020275306533220168,1,62,-0.6774285317559023,1.5625825611431008,-0.7641393012719682
1.5534520252771784,1.4810560435186766,0.12229522593837139,0.0024347207766608325,0,63,1.605785990233709,1.6345401361128504,1.4810560435186766
-0.7425326588438499,-0.7996599522970492,0.08766204205651917,0.0022225877530354797,1,63,-0.7097770190124736,1.6345401361128504,-0.7996616488220284
1.4912061907319558,1.4179483977565681,0.13131047175686072,0.002612862013509014,0,64,1.5518717315269381,1.7136934685795748,1.4179483977565681
-0.7844595407955393,-0.8415415509243674,0.09303660292321414,0.0024812086937679974,1,64,-0.7460244302677078,1.7136934685795748,-0.8415422418846901
1.454855750328731,1.3824623969668814,0.10454776308862068,0.0026832874574045954,0,65,1.4896934475129069,1.7572278014362732,1.3824623969668814
-0.8103052456858312,-0.8643516940843373,0.0742556871071931,0.0023514525384605058,1,65,-0.7877445544386836,1.7572278014362732,-0.8643516940843373
1.4146751742534975,1.3411168812457668,0.11031788124103548,0.002792126796171771,0,66,1.4542268892829744,1.8051155675786417,1.3411168812457668
-0.8377101049715172,-0.8929931877997003,0.07888097289530027,0.0024808209797191737,1,66,-0.8116313939246808,1.8051155675786417,-0.8929931877997003
1.368985462257338,1.2939392522167268,0.11718867918336362,0.0029215644876096946,0,67,1.4140494958877003,1.8577921103352468,1.2939392522167268
-0.8693859205280853,-0.9264752024548658,0.08485883399899297,0.002645948245303625,1,67,-0.8389704202105691,1.8577921103352468,-0.9264752024548658
1.3168072967162792,1.2398650580214108,0.1254279567921981,0.0030755951259541074,0,68,1.368368609939563,1.9157363073675124,1.2398650580214108
-0.9063923360203521,-0.9660155202819082,0.09260293621410709,0.002853051125588567,1,68,-0.8705595329422124,1.9157363073675124,-0.9660155202819082
1.2569140611186969,1.1775526278803585,0.13539163511134356,0.0032615304325353334,0,69,1.3162057934242377,1.9794749241030047,1.1775526278803585
-0.9501379905452079,-1.0132589010931545,0.1026908239099188,0.0031141815005914083,1,69,-0.9074538956826441,1.9794749241030047,-1.0132589010931545
1.1877462974779331,1.1052848190433018,0.1475692603960519,0.0034851819043943844,0,70,1.2563392613437483,2.049587402512046,1.1052848190433018
-1.0025629623023797,-1.0704154708943308,0.11590015966845035,0.003445224008688553,1,70,-0.9510700872171916,2.049587402512046,-1.0704154708943308
1.1072704251981065,1.0208169902883912,0.16261799591271342,0.0037684209686241364,0,71,1.187203407169729,2.126711128761992,1.0208169902883912
-1.066337630767998,-1.140533284458956,0.13332820312496896,0.003869078422641747,1,71,-1.003336002911345,2.126711128761992,-1.140533284458956
1.0127952738403672,0.9211704546154879,0.18147075902485788,0.0041284802908074115,0,72,1.1067696939311533,2.2115472276369323,0.9211704546154879
-1.1451949960773244,-1.227844234044921,0.15651560998570302,0.0044151766440093995,1,72,-1.0669134474152082,2.2115472276369323,-1.227844234044921
0.9575236691777023,0.8633876179311777,0.1445055679077163,0.004311241523931381,0,73,1.0122044273628255,2.2582070820181497,0.8633876179311777
-1.1934622416068161,-1.280596110804119,0.1301940661621923,0.004600449081746158,1,73,-1.1458015955601804,2.2582070820181497,-1.280596110804119
0.8944685440644663,0.7964232207246742,0.15631895143907049,0.004560865933161513,0,74,0.9573030380969063,2.3095329218374885,0.7964232207246742
-1.250128329680468,-1.3438311301514245,0.14531308612118465,0.00500244104385273,1,74,-1.193515602986387,2.3095329218374885,-1.3438311301514245
0.8216169375154915,0.7188337445621502,0.170556071686767,0.004863778097291541,0,75,0.8942535943462088,2.3659913456387613,0.7188337445621502
-1.3178866249520018,-1.4195160138635856,0.1639282441938772,0.005504973431429024,1,75,-1.2500834220718384,2.3659913456387613,-1.4195166396971448
0.736861399000109,0.6282997746371374,0.18787765264872347,0.005233948963487513,0,76,0.8214113762493485,2.4280956118201615,0.6282997746371374
-1.399602852149079,-1.5107549651439511,0.18690468405157445,0.006141002950004703,1,76,-1.3177125495935733,2.4280956118201615,-1.5107582365951526
0.6374718909298849,0.5218189702711294,0.20915863251688493,0.005694045330445715,0,77,0.7366716481184602,2.4964103046197015,0.5218189702711294
-1.4989127138713711,-1.621427814429884,0.2152169719682102,0.00696270771523218,1,77,-1.3992588231480851,2.4964103046197015,-1.6214385028315277
0.5795619508658164,0.4601660776413007,0.1710237503453631,0.005940246274813786,0,78,0.6371300742614776,2.5339833856594485,0.4601660776413007
-1.5581041075426236,-1.686953609133421,0.18087160385234236,0.0073023962860102876,1,78,-1.4987815052651063,2.5339833856594485,-1.686955505403459
0.5134820726335632,0.38916094367587506,0.1840447719728669,0.006253360519050878,0,79,0.5794590761677929,2.57531377480317,0.38916094367587506
-1.626941603061098,-1.762978274339207,0.19729018639295792,0.007812251397480659,1,79,-1.5578796251427203,2.57531377480317,-1.762982062933159
0.4374013443113654,0.3073301865908505,0.19942031277581618,0.006627456932813627,0,80,0.5133777038018422,2.620777202861264,0.30732993409321235
-1.7072037258113246,-1.8512327096927996,0.21611703233359636,0.008425249646704082,1,80,-1.626707318783488,2.620777202861264,-1.8512496007637886
0.3493477082621636,0.21257465044733365,0.217644696041651,0.00707522447815754,0,81,0.4372936094629672,2.6707869737251673,0.21257368894315865
-1.8008991946548287,-1.9534170143427334,0.23723104660271055,0.009161191547302997,1,81,-1.7070932931342153,2.6707869737251673,-1.9534855312842292
0.2468780680146147,0.10233515135564793,0.23928671115871464,0.00761544268157341,0,82,0.3492346023093278,2.7257977216754607,0.1023324484690397
-1.9100062902869097,-2.0708881259155736,0.25993965334586133,0.010038417767558986,1,82,-1.8010939748628891,2.7257977216754607,-2.07107204597631
0.18762962459617932,0.03920026307970474,0.199463207317241,0.007894077933139143,0,83,0.24655712566439725,2.7560536330481225,0.03919984041401711
-1.973378536137913,-2.136039175946792,0.21479106840682038,0.010255754193829021,1,83,-1.9110423901044025,2.7560536330481225,-2.1360892127050524
0.1204920222877448,-0.03281241325275497,0.21211273571292721,0.008236412433767482,0,84,0.18753594250026398,2.78933513555805,-0.032813205646430754
-2.043692789605053,-2.2092035508183105,0.22477600900838057,0.01075931040059326,1,84,-1.9737550701000217,2.78933513555805,-2.209290389508996
0.04388619601795699,-0.11481017502234354,0.22655757104675128,0.008633673024156446,0,85,0.12037958984228216,2.8259447883189703,-0.11481165422862558
-2.1222315999394263,-2.289505030869692,0.2340240491483736,0.011348438017138737,1,85,-2.04428230554256,2.8259447883189703,-2.289654792708073
-0.043735732609017745,-0.20835171351559229,0.24300683768543574,0.009094102655787915,0,86,0.0437464819904212,2.8662154063559826,-0.20835445835080246
-2.207888400543526,-2.377226021379031,0.24233082703104714,0.011991969001534038,1,86,-2.1231596088256177,2.8662154063559826,-2.3774824048581995
-0.1439071266762531,-0.3154141385032405,0.26209722165513194,0.00962649188964423,0,87,-0.04370870339706911,2.9105130861966964,-0.3154324169418453
-2.2982588981623113,-2.47162746381148,0.24967289179673102,0.012728698018066082,1,87,-2.210105770536541,2.9105130861966964,-2.4725073603513383
-0.2009121267395983,-0.3758103899489135,0.22194523874720834,0.009843137149118095,0,88,-0.1440281768019831,2.9348768101090887,-0.37581655269830955
-2.3502493789099597,-2.51650929862903,0.19995790260980106,0.01189597371246143,1,88,-2.3052659191112594,2.9348768101090887,-2.5171197954335223
-0.26483699838604563,-0.44368137694051035,0.23266149566724909,0.010142547226932499,0,89,-0.2008886252866424,2.9616769064127206,-0.443692668180824
-2.4015730418107304,-2.566113710050362,0.19921401184605259,0.01204858886294832,1,89,-2.355922625084033,2.9616769064127206,-2.5671852257930343
-0.3367636439372928,-0.5197346794707114,0.24444545357004993,0.010472170139785086,0,90,-0.26483710038247327,2.9911570123467155,-0.5197547240923084
-2.4542781204782247,-2.6156117633507248,0.19544794459928871,0.01215828154217906,1,90,-2.409798879136578,2.9911570123467155,-2.617405105278046
-0.41773016826028186,-0.6048211466680771,0.25719010622666333,0.010826327736722218,0,91,-0.33683946472045884,3.02358512887411,-0.6048558986838445
-2.5064026142267446,-2.662352169420042,0.18710977065330248,0.012181065413833734,1,91,-2.465967093385918,3.02358512887411,-2.6652579294530545
-0.5087981728399624,-0.6997726449630716,0.2707089381133763,0.011199004997587234,0,92,-0.41792373629107515,3.0592560570542435,-0.6998316794020388
-2.5547926275348103,-2.7022087157282,0.1720099708456151,0.012069180773634614,1,92,-2.522719249037786,3.0592560570542435,-2.706798400657036
-0.5601470098297309,-0.7519439435329854,0.2313621601962368,0.011271000117042884,0,93,-0.5093227296932092,3.078875067553317,-0.751955890006489
-2.589211851113533,-2.705449048138429,0.11911394691894328,0.010032981776862779,1,93,-2.577998575277781,3.078875067553317,-2.7071455039735874
-0.6166900243445846,-0.810021277510259,0.23831779773238393,0.01144074634841857,0,94,-0.5602804575906005,3.100455979102298,-0.8100390016714031
-2.61008207610045,-2.71588393841078,0.10491608006917597,0.00965059114054415,1,94,-2.6036234675386134,3.100455979102298,-2.718190138748334
-0.6794230591699849,-0.8739998932232208,0.24552216870085952,0.011618367813634465,0,95,-0.6168855855080407,3.1241949818061774,-0.8740261220225348
-2.6270468281420665,-2.71988763484881,0.08681190503169489,0.00915718694534235,1,95,-2.62704517161818,3.1241949818061774,-2.7230142635952177
-0.7489081942701973,-0.9442503069329714,0.2527943742460199,0.011787238839802974,0,96,-0.6797073168971078,3.1503078847804447,-0.9442889299829309
-2.6377269835477968,-2.7144536716549315,0.07241195912094289,0.008536312038762347,1,96,-2.637723161089791,3.1503078847804447,-2.7186714322494967
-0.8253837354728586,-1.0213209401730714,0.2601215685482049,0.011955993173708908,0,97,-0.7492997872928359,3.1790320780521384,-1.0213773490147497
-2.6292344271956973,-2.7053390848780783,0.07330783702748045,0.008448078195000704,1,97,-2.629226495321233,3.1790320780521384,-2.7109824105437146
-0.9088400745854274,-1.1057226646713418,0.2674860375173238,0.012155306315957855,0,98,-0.8261626622124751,3.2106286906510015,-1.105804006045757
-2.5866720769385516,-2.698261663059895,0.10894944987339539,0.010111668749165432,1,98,-2.5866567928931605,3.2106286906510015,-2.705717911515722
-0.9555941172620143,-1.150465410046874,0.22772855990906138,0.012057399217253831,0,99,-0.9107671890666582,3.2280068275803764,-1.1505531481929736
-2.5567110008629563,-2.686794629388561,0.13044155367661903,0.010254904298514663,1,99,-2.556709276957377,3.2280068275803764,-2.697405734932511
-1.0056278130525937,-1.2001368929246858,0.23121521112700993,0.01209794144154749,0,100,-0.9569837828540491,3.2471227782026886,-1.2002969354226067
-2.5166791587635124,-2.6694418562648945,0.15878887674951958,0.011447480496204044,1,100,-2.5166764227760865,3.2471227782026886,-2.6869127800218107
-1.0600136664068758,-1.2540150586197876,0.2344814319613473,0.012352682102799228,0,101,-1.007447890851139,3.268150323887232,-1.2542820049152859
-2.465209723000499,-2.6434003706233926,0.19115325232558078,0.01343034067501557,1,101,-2.465205456750496,3.268150323887232,-2.6697890497510928
-1.118986410103299,-1.31205496098598,0.23733240500652597,0.012659891940011086,0,102,-1.0624840147542307,3.2912806241402297,-1.312476311700768
-2.3999468477767123,-2.606092731551099,0.22798623246748262,0.015754976604074905,1,102,-2.399940352338055,3.2912806241402297,-2.643681561409613
