run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,27,validated,1,0.95137456259723197,0.97304781419238395,0.021673251595152012,1.520378773839534,2.308023477210376,-0.65078371534487356,-0.15647664130223154,0.78764470337084203,0.49430707404264201,1.2819517774134841,1,0.032509877392728016,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,28,validated,1,0.97304781419238395,1.0055576915851119,0.032509877392728016,1.498800799535021,2.3025229998042103,-0.67628358978657321,-0.18174901901535659,0.80372220026918928,0.49453457077121665,1.298256771040406,0,0.048764816089092028,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,29,validated,1,1.0055576915851119,1.0299400996296579,0.024382408044546014,1.4820730440272432,2.2978935371565479,-0.69552219101316748,-0.19803038451166033,0.81582049312930471,0.49749180650150715,1.313312299630812,1,0.036573612066819021,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,30,validated,1,1.0299400996296579,1.0665137116964769,0.036573612066819021,1.45610267339577,2.2902614109094852,-0.72421331775091458,-0.21925239885833347,0.83415873751371516,0.5049609188925811,1.3391196564062962,0,0.054860418100228528,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,31,validated,1,1.0665137116964769,1.0939439207465911,0.027430209050114264,1.4359326263206067,2.284070272678774,-0.74610176012090612,-0.23226126978077274,0.84813764635816735,0.51384049034013335,1.3619781366983008,1,0.041145313575171399,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,32,validated,1,1.0939439207465911,1.1145165775341768,0.0205726567875857,1.4204088077855688,2.2792093558060356,-0.76279811302225675,-0.24046623856132637,0.85880054802046679,0.52233187446093043,1.3811324224813972,1,0.03085898518137855,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,33,validated,1,1.1145165775341768,1.1453755627155553,0.03085898518137855,1.3964760213622462,2.2716277530625884,-0.78795481667113232,-0.25106933081938915,0.87515173170034211,0.53688548585174312,1.4120372175520852,0,0.046288477772067821,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,34,validated,1,1.1453755627155553,1.1685198016015892,0.02314423888603391,1.3780120198357404,2.2657481163506046,-0.80731971976291705,-0.25722530493547702,0.88773609651486418,0.55009441482744004,1.4378305113423042,1,0.034716358329050866,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,35,validated,1,1.1685198016015892,1.20323615993064,0.034716358329050866,1.3494679750929581,2.2566944499227142,-0.83671678631020552,-0.26461291705232404,0.90722647482975605,0.57210386925788148,1.4793303440876375,0,0.052074537493576295,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,36,validated,1,1.20323615993064,1.2292734286774283,0.026037268746788148,1.3273802160703705,2.2497637338521033,-0.85960894800962373,-0.26802704705014591,0.92238351778173278,0.59158190095947782,1.5139654187412106,1,0.039055903120182221,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,37,validated,1,1.2292734286774283,1.2488013802375193,0.019527951560091111,1.3104183125328734,2.244518829299615,-0.87732853247190712,-0.2693953454380027,0.93410051676674155,0.60793318703390442,1.542033703800646,1,0.029291927340136664,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,38,validated,1,1.2488013802375193,1.2780933075776559,0.029291927340136664,1.284318774238024,2.236618763038138,-0.90438171593586647,-0.27034743158925056,0.95229998880011402,0.63403428434661591,1.58633427314673,0,0.043937891010204996,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,39,validated,1,1.2780933075776559,1.3000622530827584,0.021968945505102498,1.2642153420495481,2.2306914445497474,-0.9255200673691526,-0.26955995054924264,0.96647610250019933,0.65596011681990996,1.6224362193201092,1,0.032953418257653744,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,40,validated,1,1.3000622530827584,1.3165389622115853,0.016476709128826872,1.2488288863988515,2.2262641287465499,-0.94190589510726619,-0.26810484193793604,0.97743524234769841,0.67380105316933014,1.6512362955170286,1,0.024715063693240308,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,41,validated,1,1.3165389622115853,1.3412540259048256,0.024715063693240308,1.2252362958761276,2.2196782834762212,-0.9669814819285989,-0.26518818401334204,0.99444198760009361,0.7017932979152568,1.6962352855153504,0,0.037072595539860462,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,42,validated,1,1.3412540259048256,1.3597903236747557,0.018536297769930231,1.2071282234369991,2.2147961735872204,-0.98657136038509763,-0.26186911444042943,1.0076679501502213,0.72470224594466814,1.7323701960948894,1,0.027804446654895346,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,43,validated,1,1.3597903236747557,1.3875947703296512,0.027804446654895346,1.1792736443572109,2.2076032921357447,-1.0167436080131589,-0.25594507361302465,1.0283296477785338,0.76079853440013423,1.789128182178668,0,0.041706669982343021,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,44,validated,1,1.3875947703296512,1.4084481053208227,0.020853334991171511,1.1578204110467476,2.2023317480844407,-1.0405407235761701,-0.24997909029618715,1.0445113370376931,0.79056163327998297,1.835072970317676,1,0.031280002486757268,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,45,validated,1,1.4084481053208227,1.4240881065642013,0.015640001243378634,1.1413993571515784,2.1984663721527262,-1.059111673254165,-0.24459897152142665,1.0570670150011479,0.81451270173273838,1.8715797167338861,1,0.023460001865067949,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,46,validated,1,1.4240881065642013,1.4475481084292692,0.023460001865067949,1.1162139829888815,2.1928360078889599,-1.0877212807624561,-0.23579410953920113,1.0766220249000784,0.85192717122325501,1.9285491961233334,0,0.035190002797601927,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,47,validated,1,1.4475481084292692,1.4651431098280701,0.017595001398800963,1.0968754940020333,2.18875904709386,-1.11022795616206,-0.22794723746222723,1.0918835530918267,0.88228071869983282,1.9741642717916594,1,0.026392502098201445,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,48,validated,1,1.4651431098280701,1.4915356119262715,0.026392502098201445,1.0671097960283333,2.1829182138963095,-1.1451387096049863,-0.21514103768301807,1.1158084178679761,0.92999767192196825,2.0458060897899442,0,0.039588753147302168,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,49,validated,1,1.4915356119262715,1.5113299884999225,0.019794376573651084,1.0441657153940631,2.1787756487029029,-1.172871801420361,-0.20378302446412705,1.1346099333088397,0.96908877695623397,2.1036987102650739,1,0.029691564860476624,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,50,validated,1,1.5113299884999225,1.5261757709301609,0.014845782430238312,1.0265904217085218,2.1758236710692622,-1.1946281393348852,-0.19419930919511419,1.1492332493607404,1.000428830139771,2.1496620795005112,1,0.022268673645357468,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,51,validated,1,1.5261757709301609,1.5484444445755183,0.022268673645357468,0.99960980290758961,2.1716738685906289,-1.2283331513211633,-0.17892171580410662,1.1720640656830392,1.0494114355170567,2.221475501200096,0,0.033403010468036204,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,52,validated,1,1.5484444445755183,1.5651459498095364,0.016701505234018102,0.97887034051796451,2.168796640626192,-1.2549971557988671,-0.16595537873497146,1.1899263001082274,1.0890417770638956,2.2789680771721228,1,0.025052257851027153,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,53,validated,1,1.5651459498095364,1.57767207873505,0.012526128925513576,0.96301826127566748,2.1667862149227375,-1.2758398392823083,-0.15531665042334447,1.20376795364707,1.1205231888589637,2.3242911425060337,1,0.018789193388270363,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,54,validated,1,1.57767207873505,1.5964612721233205,0.018789193388270363,0.93874156996402325,2.16402878856276,-1.3080634921339784,-0.13856478806656947,1.2252872185987367,1.169498704067409,2.3947859226661459,0,0.028183790082405544,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,55,validated,1,1.5964612721233205,1.6105531671645232,0.014091895041202772,0.92012829018507025,2.1621758565493008,-1.3334348232579933,-0.12471259313495531,1.2420475663642305,1.208722230123038,2.4507697964872683,1,0.021137842561804159,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,56,validated,1,1.6105531671645232,1.6316910097263273,0.021137842561804159,0.89152313858599319,2.1597760979470597,-1.372906295513495,-0.10276290629929823,1.2682529593610665,1.2701433892141967,2.5383963485752634,0,0.031706763842706237,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,57,validated,1,1.6316910097263273,1.6475443916476804,0.015853381921353119,0.8695078999716902,2.1582947583707952,-1.4042569756540126,-0.084445777457800589,1.2887868583991051,1.319811198196212,2.6085980565953171,1,0.023780072882029678,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,58,validated,1,1.6475443916476804,1.6594344280886952,0.011890036441014839,0.85266396533935807,2.1573807268152536,-1.4288365412734827,-0.069575498690924789,1.3047167614758957,1.359261042582558,2.6639778040584536,1,0.017835054661522257,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,59,validated,1,1.6594344280886952,1.6772694827502175,0.017835054661522257,0.8268389311147093,2.1563514558430863,-1.466973666956356,-0.046208256746373036,1.329512524728377,1.4207654102099829,2.7502779349383601,0,0.026752581992283385,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,60,validated,1,1.6772694827502175,1.6906457737463592,0.013376290996141692,0.80701354728390884,2.1558633442269777,-1.4971018594938046,-0.027067742263712957,1.3488497969430688,1.4700341172300917,2.8188839141731608,1,0.020064436494212537,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,61,validated,1,1.6906457737463592,1.7006779919934654,0.010032218247106268,0.79187538834496107,2.1556699811197877,-1.5206204989715504,-0.011733809375555971,1.3637945927748265,1.5088866895959945,2.872681282370821,1,0.015048327370659403,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,62,validated,1,1.7006779919934654,1.7157263193641248,0.015048327370659403,0.7687175884478562,2.1556759471708538,-1.5570045380443174,0.012208921951394048,1.3869583587229974,1.5692134599957115,2.9561718187187092,0,0.022572491055989102,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,63,validated,1,1.7157263193641248,1.7270125648921193,0.011286245527994551,0.7509825246817966,2.1559243694504189,-1.5855942125429756,0.031546152991628357,1.4049418447686222,1.6171403655346039,3.0220822103032261,1,0.016929368291991827,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,64,validated,1,1.7270125648921193,1.7439419331841111,0.016929368291991827,0.72376179255255879,2.1567186210979705,-1.6300809920027279,0.061933297729383753,1.4329568285454117,1.6920142897321118,3.1249711182775233,0,0.02539405243798774,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,65,validated,1,1.7439419331841111,1.7566389594031049,0.01269702621899387,0.70283993165722969,2.1576640525850777,-1.6653152715476474,0.086706539358114912,1.4548241209278481,1.7520218109057624,3.2068459318336107,1,0.019045539328490804,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,66,validated,1,1.7566389594031049,1.7661617290673504,0.0095227696642454021,0.68684948676616275,2.1585851127113802,-1.6928736458115374,0.10649162738816713,1.4717356259452175,1.7993652731997045,3.2711008991449217,1,0.014284154496368103,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,67,validated,1,1.7661617290673504,1.7804458835637185,0.014284154496368103,0.6623620421931693,2.160329151560362,-1.7356152896493688,0.1374037305190747,1.4979671093671927,1.8730190201684436,3.3709861295356363,0,0.021426231744552153,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,68,validated,1,1.7804458835637185,1.7911589994359944,0.010713115872276077,0.64358706524022158,2.1619358814717113,-1.7692767394396534,0.16229765110917188,1.5183488162314898,1.9315743905488252,3.4499232067803147,1,0.016069673808414113,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,69,validated,1,1.7911589994359944,1.7991938363402016,0.0080348369042070565,0.62926523532695988,2.1633199846477322,-1.7954872788090772,0.18199849890085948,1.5340547493207723,1.9774857777099366,3.511540527030709,1,0.012052255356310585,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,70,validated,1,1.7991938363402016,1.8112460916965121,0.012052255356310585,0.60738063290980526,2.1656996170282539,-1.8360052133478564,0.21262475923594809,1.5583189841184486,2.0486299725838046,3.6069489567022535,0,0.018078383034465878,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,71,validated,1,1.8112460916965121,1.8202852832137451,0.009039191517232939,0.59064049264480112,2.1677329705121906,-1.8677435984184627,0.23703843448992129,1.5770924778673896,2.1047820329083842,3.6818745107757738,1,0.013558787275849409,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,72,validated,1,1.8202852832137451,1.8270646768516698,0.0067793936379247043,0.57789433088002695,2.1694056774759645,-1.8923522186973707,0.25621193457796293,1.5915113465959374,2.1485641532753337,3.7400754998712711,1,0.010169090456887056,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,73,validated,1,1.8270646768516698,1.8372337673085568,0.010169090456887056,0.55845735841469246,2.1721632080893647,-1.9302724663260951,0.28588577787304015,1.6137058496746723,2.2161582441991352,3.8298640938738076,0,0.015253635685330585,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,74,validated,1,1.8372337673085568,1.8448605851512221,0.0076268178426652927,0.54362222576147501,2.174433873064705,-1.9598262260358121,0.30933680130592162,1.6308116473032301,2.2691630273417336,3.8999746746449637,1,0.011440226763997939,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,75,validated,1,1.8448605851512221,1.85630081191522,0.011440226763997939,0.52093913781104084,2.1781827562241216,-2.0055759545504217,0.3458114443675766,1.6572436184130808,2.3513873989179981,4.0086310173310791,0,0.017160340145996909,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,76,validated,1,1.85630081191522,1.8648809819882184,0.0085801700729984543,0.50357647566335717,2.1812753834754779,-2.041450970485752,0.37484713261937264,1.6776989078121207,2.4162981031051247,4.0939970109172457,1,0.012870255109497682,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,77,validated,1,1.8648809819882184,1.8713161095429671,0.0064351275547488412,0.49034939527487575,2.1837615467738676,-2.0692898343841564,0.39762892824897667,1.6934121514989919,2.4669187626331333,4.1603309141321247,1,0.0096526913321232609,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,78,validated,1,1.8713161095429671,1.8809688008750904,0.0096526913321232609,0.47016739110842948,2.1877710399099963,-2.1122407626126907,0.43290618640548995,1.7176036488015669,2.5451469490181804,4.2627505978197471,0,0.014479036998184891,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,79,validated,1,1.8809688008750904,1.888208319374183,0.0072395184990924457,0.45475399557702395,2.1910066419916512,-2.1457475039501084,0.46075922044319634,1.7362526464146273,2.6065067243933049,4.342759370807932,1,0.010859277748638669,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,80,validated,1,1.888208319374183,1.8990675971228217,0.010859277748638669,0.43117045965382378,2.1962466930114499,-2.1976915714450636,0.50410970569110092,1.7650762333576262,2.7018012771361644,4.4668775104937906,0,0.016288916622958005,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,target_remainder_centered,,0.0001,1.05,,,,,,,81,validated,1,1.8990675971228217,1.9072120554343006,0.0081444583114790026,0.41310495327477476,2.2004936076266808,-2.2384702189749248,0.53858754627270655,1.787388654351906,2.7770577652476316,4.5644464195995376,1,0.012216687467218504,
