replay_kind,schedule_source_mode,replay_mode,step_index,prescribed_h,source_status,replay_status,source_h,replay_h,replay_h_delta,h_sequence_modified,source_t_hi,replay_t_hi,source_width_sum,replay_width_sum,width_reduction_relative,source_reset_width_sum,replay_reset_width_sum,cumulative_reset_reduction_relative,source_immediate_same_state_saving,replay_immediate_same_state_saving,replay_validation_failure_recorded,notes
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,0,0.012500000000000001,accepted,accepted,0.012500000000000001,0.012500000000000001,0,false,0.012500000000000001,0.012500000000000001,0.49371371665576347,0.49371371665576347,0,0.42837736416092065,0.42773824331745935,0.0014919575517561825,0.0014919575517562474,0.0014919575517562474,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,11,0.01783197941318751,accepted,accepted,0.01783197941318751,0.01783197941318751,0,false,0.18187433604506256,0.18187433604506256,0.85097852322671952,0.84918119710108497,0.0021120699013877451,0.69392003190170559,0.69299666045195973,0.0013306597407417894,0.0013241997045422679,0.0009148204901626468,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,12,0.0098075886772531311,accepted,accepted,0.0098075886772531311,0.0098075886772531311,0,false,0.19168192472231568,0.19168192472231568,0.78741056795330788,0.78641753501557932,0.0012611374270854992,0.70020790535983868,0.69971475022046437,0.00070429816001702959,0.0006977070715486664,0.00057801844100684586,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,13,0.010788347544978445,accepted,accepted,0.010788347544978445,0.010788347544978445,0,false,0.20247027226729414,0.20247027226729414,0.80312544363059102,0.80257902602616604,0.00068036395653816239,0.70757479114145205,0.70686882836862575,0.00099772176971914977,0.00099003033441814707,0.00068838098352275677,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,14,0.01186718229947629,accepted,accepted,0.01186718229947629,0.01186718229947629,0,false,0.21433745456677042,0.21433745456677042,0.82076740046739904,0.82000635421924528,0.0009272374216134472,0.71480648993078244,0.71351202930225655,0.0018109245603677201,0.001803092017686826,0.0008148750840023686,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,15,0.01305390052942392,accepted,accepted,0.01305390052942392,0.01305390052942392,0,false,0.22739135509619435,0.22739135509619435,0.8390950461044091,0.83773022485118065,0.0016265395196465369,0.72114758261245637,0.71918090312548966,0.0027271525751249815,0.0027190462772599903,0.00095878694821671748,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,16,0.014359290582366313,accepted,accepted,0.014359290582366313,0.014359290582366313,0,false,0.24175064567856067,0.24175064567856067,0.85730367108168215,0.85524788824995457,0.0023979634067514809,0.72618986997266732,0.7234649833462552,0.0037523060277812564,0.003743735070687496,0.0011209774754359491,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,17,0.015795219640602945,accepted,accepted,0.015795219640602945,0.015795219640602945,0,false,0.25754586531916362,0.25754586531916362,0.87499873792110439,0.87215904459159765,0.0032453684861917789,0.72944351917048766,0.72587642537092623,0.004890157641838924,0.0048808536082223441,0.0013018128762926613,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,18,0.017374741604663242,accepted,accepted,0.017374741604663242,0.017374741604663242,0,false,0.27492060692382686,0.27492060692382686,0.89169696120373843,0.88798690182424789,0.0041606728977546092,0.73033564934270712,0.7258504019417058,0.0061413507680173895,0.0061309451912790374,0.0015009556901690617,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,19,0.019112215765129569,accepted,accepted,0.019112215765129569,0.019112215765129569,0,false,0.29403282268895642,0.29403282268895642,0.90651770136116094,0.90185670769155601,0.005141646613856873,0.72821663172903617,0.72275342861574754,0.0075021674529969322,0.0074901690964772113,0.0017171258647561726,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,20,0.010511718670821265,accepted,accepted,0.010511718670821265,0.010511718670821265,0,false,0.30454454135977771,0.30454454135977771,0.82212653047626538,0.81655995090108602,0.0067709523641751278,0.72568065551145577,0.71970339512902359,0.0082367641152284003,0.0082243413743365006,0.00097087592457064786,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,21,0.011562890537903391,accepted,accepted,0.011562890537903391,0.011562890537903391,0,false,0.31610743189768109,0.31610743189768109,0.82775589545268868,0.82165969295989427,0.0073647346111144025,0.72212471123855104,0.71550271406263266,0.0091701572773498826,0.009157037898425301,0.0010821286033824802,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,22,0.012719179591693731,accepted,accepted,0.012719179591693731,0.012719179591693731,0,false,0.32882661148937481,0.32882661148937481,0.83281809638182491,0.82605129364507135,0.008125186959975909,0.71712609106899916,0.70976447857320557,0.010265436702797757,0.010251545816941911,0.001203405255070797,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,23,0.013991097550863106,accepted,accepted,0.013991097550863106,0.013991097550863106,0,false,0.34281770904023789,0.34281770904023789,0.83681463368230169,0.82927276821827445,0.0090125879262414124,0.71034332146703028,0.70219340692505228,0.011473204992124737,0.011458221939710958,0.0013345212017113095,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,24,0.015390207305949418,accepted,accepted,0.015390207305949418,0.015390207305949418,0,false,0.35820791634618732,0.35820791634618732,0.83930156997186356,0.8309285463449414,0.0099761801079471992,0.70145262000779951,0.69247270915527426,0.012801877983470079,0.01278534552359336,0.0014748593741325713,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,25,0.016929228036544362,accepted,accepted,0.016929228036544362,0.016929228036544362,0,false,0.37513714438273166,0.37513714438273166,0.83981874338561846,0.83056434335367946,0.01101952070589793,0.69010558390006049,0.68026479769870851,0.014259826946679367,0.014241133470445345,0.0016232694270862866,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,26,0.0186221508401988,accepted,accepted,0.0186221508401988,0.0186221508401988,0,false,0.39375929522293046,0.39375929522293046,0.83782729783676535,0.82765157018766788,0.012145376111963365,0.67595216887869225,0.66523480851498196,0.015855205230702725,0.015833532017272049,0.0017779259644993589,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,27,0.020484365924218682,accepted,accepted,0.020484365924218682,0.020484365924218682,0,false,0.41424366114714917,0.41424366114714917,0.83273348002821979,0.82161106301500375,0.013356514755284148,0.65865781144618418,0.64706802210456915,0.017596070585070376,0.017570312769441092,0.0019362143884360564,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,28,0.022532802516640551,accepted,accepted,0.022532802516640551,0.022532802516640551,0,false,0.43677646366378969,0.43677646366378969,0.82403352058588952,0.81194844107826447,0.014665762017827303,0.6379308476170128,0.62549719833289186,0.019490591073572896,0.019459291179830845,0.0020946325502751917,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,29,0.012393041384152304,accepted,accepted,0.012393041384152304,0.012393041384152304,0,false,0.44916950504794201,0.44916950504794201,0.72289557991772346,0.71017231809614478,0.017600414465152463,0.62586338203993841,0.61302104162455728,0.020519398935791411,0.020486317612974026,0.0011312998580463676,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,30,0.013632345522567535,accepted,accepted,0.013632345522567535,0.013632345522567535,0,false,0.46280185057050954,0.46280185057050954,0.71663507086639844,0.70346214544018126,0.018381636570327702,0.6121901152672623,0.5989407145950516,0.021642624311936889,0.0216072798566092,0.0012253267284379531,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,31,0.014995580074824289,accepted,accepted,0.014995580074824289,0.014995580074824289,0,false,0.47779743064533381,0.47779743064533381,0.70876778920012473,0.69514166474202355,0.01922508988942466,0.59676462991500301,0.58311770404673213,0.022868188200454512,0.022829793959534814,0.0013226655014723725,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,32,0.01649513808230672,accepted,accepted,0.01649513808230672,0.01649513808230672,0,false,0.49429256872764055,0.49429256872764055,0.69903605566422622,0.68496097869445127,0.020134979956650111,0.57945340816774049,0.56542799270903199,0.024204561162315945,0.024162207175237441,0.0014220921310367596,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,33,0.018144651890537395,accepted,accepted,0.018144651890537395,0.018144651890537395,0,false,0.51243722061817798,0.51243722061817798,0.6871740749473213,0.67266364622864483,0.021116088699633842,0.56014565634374458,0.54577151849272432,0.02566142875202318,0.025613921407199217,0.001521985963353499,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,34,0.019959117079591138,accepted,accepted,0.019959117079591138,0.019959117079591138,0,false,0.53239633769776917,0.53239633769776917,0.67290484682546481,0.65798424421390056,0.022173421222858706,0.53876668161026497,0.5240852574383037,0.027250059576960958,0.027195831924838553,0.0016202864212163219,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,35,0.021955028787550252,accepted,accepted,0.021955028787550252,0.021955028787550252,0,false,0.55435136648531946,0.55435136648531946,0.6559648672664794,0.64067142296425428,0.023314425917283631,0.51535699177094429,0.50042186485354545,0.028980157746723488,0.028917423419747814,0.0017142478970911998,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,36,0.024150531666305278,accepted,accepted,0.024150531666305278,0.024150531666305278,0,false,0.57850189815162478,0.57850189815162478,0.63619079279471147,0.62057520719595749,0.024545444190030703,0.49062883767310755,0.47550633705060846,0.030822690109737896,0.030751721711440149,0.0017982849509723124,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,37,0.026565584832935807,accepted,accepted,0.026565584832935807,0.026565584832935807,0,false,0.60506748298456059,0.60506748298456059,0.6141466175365643,0.59827443740567532,0.025844284862391188,0.46425385625646515,0.44901710944673712,0.032819860523271301,0.032734113714186219,0.0018701376052651572,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,38,0.029222143316229389,accepted,accepted,0.029222143316229389,0.029222143316229389,0,false,0.63428962630079,0.63428962630079,0.58923762210835018,0.57318330644192228,0.027245910756655316,0.43610244186186603,0.42083291651305821,0.035013620386111922,0.034908324808681411,0.0019272568041609265,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,39,0.032144357647852333,accepted,accepted,0.032144357647852333,0.032144357647852333,0,false,0.66643398394864228,0.66643398394864228,0.5610700689725403,0.54491970712119187,0.028784928557896151,0.40646810632970853,0.39124967714237868,0.037440647741708299,0.037309414950229013,0.0019658582339615637,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,40,0.017679396706318785,accepted,accepted,0.017679396706318785,0.017679396706318785,0,false,0.68411338065496108,0.68411338065496108,0.46616339406086038,0.45029604909619009,0.034038161654964094,0.39079461163219087,0.37564019428930973,0.038778470561779951,0.038638167020670938,0.0010047656213910349,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,41,0.019447336376950664,accepted,accepted,0.019447336376950664,0.019447336376950664,0,false,0.7035607170319117,0.7035607170319117,0.45383529477371998,0.43798396107610982,0.034927503171637536,0.37476443559711764,0.35969912580957009,0.040199411567812662,0.040049256241902302,0.0010498339521990223,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,42,0.021392070014645732,accepted,accepted,0.021392070014645732,0.021392070014645732,0,false,0.72495278704655741,0.72495278704655741,0.44112335940882486,0.42531319548058955,0.035840686263868306,0.35793071245437902,0.34297976363640476,0.041770511156904076,0.041607133240040346,0.0010897199304930332,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,43,0.023531277016110307,accepted,accepted,0.023531277016110307,0.023531277016110307,0,false,0.74848406406266776,0.74848406406266776,0.42749546671053718,0.41175338142955242,0.036823981788896787,0.34012815171965766,0.32531737571982583,0.043544693154476809,0.043366291562413485,0.001123617380317036,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,44,0.02588440471772134,accepted,accepted,0.02588440471772134,0.02588440471772134,0,false,0.77436846878038912,0.77436846878038912,0.41271415551951041,0.39706878041177868,0.037908501316214531,0.32149925221878434,0.30685176458658397,0.045559943082643814,0.045361390289070311,0.0011498816155118094,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,45,0.028472845189493477,accepted,accepted,0.028472845189493477,0.028472845189493477,0,false,0.80284131396988256,0.80284131396988256,0.39687609538257079,0.38135476547633596,0.039108754814957979,0.30213770490529362,0.28767328136715981,0.047873612936418362,0.047649682518498493,0.0011671695044630885,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,46,0.031320129708442827,accepted,accepted,0.031320129708442827,0.031320129708442827,0,false,0.83416144367832534,0.83416144367832534,0.38003034907618094,0.3646586232006867,0.040448679724820656,0.28222194862335659,0.26795453254701862,0.050553885500162696,0.050298151599072964,0.0011740414828748133,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,47,0.034452142679287111,accepted,accepted,0.034452142679287111,0.034452142679287111,0,false,0.86861358635761243,0.86861358635761243,0.36267480745621272,0.34734839633362424,0.042259376189064092,0.26198728150381223,0.24792070547337686,0.053691827899785619,0.053389150690821466,0.0011691065899690591,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,48,0.037897356947215827,accepted,accepted,0.037897356947215827,0.037897356947215827,0,false,0.90651094330482829,0.90651094330482829,0.34552507379551789,0.33031501835865656,0.044020120652264592,0.24170255840552668,0.22783160328269653,0.057388532477002464,0.057026836516316515,0.0011511370479686917,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,49,0.041687092641937415,accepted,accepted,0.041687092641937415,0.041687092641937415,0,false,0.94819803594676566,0.94819803594676566,0.32815116252714793,0.31304267264234009,0.046041250527515398,0.22171701388694534,0.20802138169837744,0.061770776849589766,0.061326140168108167,0.0011188703261514031,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,50,0.045855801906131158,accepted,accepted,0.045855801906131158,0.045855801906131158,0,false,0.9940538378528968,0.9940538378528968,0.31097292893502854,0.29593316814478515,0.048363569271927316,0.20357677277968733,0.1900236125571666,0.066575179660540593,0.066034318569513903,0.0010646260064800107,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,51,0.050441382096744279,accepted,accepted,0.050441382096744279,0.050441382096744279,0,false,1.0444952199496411,1.0444952199496411,0.29591209104897009,0.28089182084907693,0.050759231049492586,0.18660611927883583,0.17314351583360249,0.072144490744791012,0.07148133188187332,0.00099418177429214864,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,52,0.027742760153209357,accepted,accepted,0.027742760153209357,0.027742760153209357,0,false,1.0722379801028505,1.0722379801028505,0.23289789759563356,0.21865628674460091,0.061149589575769769,0.17842758576213558,0.16499234818513753,0.075297984443441171,0.074589599466759235,0.00046620842725575776,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,53,0.030517036168530295,accepted,accepted,0.030517036168530295,0.030517036168530295,0,false,1.1027550162713808,1.1027550162713808,0.22798913403022436,0.21369498594788838,0.062696619920671368,0.17032288830773118,0.15689337410810178,0.078847384124707903,0.078085552483126167,0.00046195417479557628,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,54,0.033568739785383328,accepted,accepted,0.033568739785383328,0.033568739785383328,0,false,1.1363237560567643,1.1363237560567643,0.22342785734327003,0.2090443473841988,0.064376529095799787,0.16239928049460356,0.14894714089844974,0.082833738888398775,0.082008094248806299,0.00045193490841221912,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,55,0.036925613763921665,accepted,accepted,0.036925613763921665,0.036925613763921665,0,false,1.1732493698206858,1.1732493698206858,0.2193712751263297,0.2048584061994525,0.066156651177414399,0.15477293957864713,0.14126200473833483,0.087295200808968146,0.086393528088723581,0.00043565380859459773,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,56,0.040618175140313836,accepted,accepted,0.040618175140313836,0.040618175140313836,0,false,1.2138675449609997,1.2138675449609997,0.21601580721770658,0.20132090770377292,0.068026963874563764,0.14757205547959953,0.13395686575131582,0.092261300312144023,0.091268958298666519,0.00041275554085971075,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,57,0.044679992654345226,accepted,accepted,0.044679992654345226,0.044679992654345226,0,false,1.258547537615345,1.258547537615345,0.21359906231709069,0.19865653947097139,0.069955938401718834,0.14093399323464706,0.12715807053398465,0.097747338200559516,0.096646819065163064,0.00038308472068513641,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,58,0.049147991919779754,accepted,accepted,0.049147991919779754,0.049147991919779754,0,false,1.3076955295351247,1.3076955295351247,0.21240581312747264,0.19713454892921223,0.071896639613603985,0.13500505438665072,0.12099864650969437,0.10374728517083805,0.10251712856506656,0.00034673721697340063,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,59,0.054062791111757734,accepted,accepted,0.054062791111757734,0.054062791111757734,0,false,1.3617583206468824,1.3617583206468824,0.21277720458832006,0.19707731638601178,0.073785574129918277,0.12994186988833234,0.1156190866358294,0.11022454321160267,0.10883874393656945,0.00030410431554311987,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,60,0.059469070222933511,accepted,accepted,0.059469070222933511,0.059469070222933511,0,false,1.4212273908698159,1.4212273908698159,0.21512348918425528,0.19887208676528401,0.075544527845826243,0.12591317477451661,0.1111679905107929,0.11710596837963268,0.11553296123382589,0.00025590953356646203,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,61,0.065415977245226867,accepted,accepted,0.065415977245226867,0.065415977245226867,0,false,1.4866433681150428,1.4866433681150428,0.21994699773601134,0.20299245663684173,0.07708466709565677,0.12310922922490367,0.10780977772692446,0.12427542268199249,0.12247694313482357,0.00020321217767578834,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
range_midpoint_on_constant_schedule,constant_adaptive_h10,range_midpoint_on_constant_schedule,62,0.035978787484874777,accepted,accepted,0.035978787484874777,0.035978787484874777,0,false,1.5226221555999175,1.5226221555999175,0.17483374425086728,0.15830305933785549,0.094550883090921342,0.12218548659548832,0.10654884801884956,0.1279745983940464,0.12609237348900004,6.931644057957529e-05,false,cross-schedule replay with h_min=h_max=prescribed_h; no forced acceptance
