schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,oneshot,13,0.13,0x1.0a3d70a3d70a4p-3,0.01,0x1.47ae147ae147bp-7,4,1.3846285968949683,1.684975898536103,0x1.6277050cc52f8p+0,0x1.af5a949ac2c24p+0,1.7733634559603477,2.122175140100004,0x1.c5fb25bf456f5p+0,0x1.0fa36f5b8e8eep+1,1.3647259756205323,1.6851820661530028,0x1.5d5eae794ab8ap+0,0x1.af681785eecfap+0,1.7733511087680507,2.1635534690592175,0x1.c5fa56987bef1p+0,0x1.14ef51f060db2p+1,1.0993097056396248,1.6851820661530028,0x1.196c5c61e5c78p+0,0x1.af681785eecfap+0,1.7733511087680507,2.4610649331786534,0x1.c5fa56987bef1p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2211483960639563e-07,1.3109108369774122e-07,-0x1.063d57d12ea2bp-23,0x1.198415dd8abc4p-23,-1.2210942818029982e-05,1.3108563312722471e-05,-0x1.99bb333aa3e99p-17,0x1.b7d9b39251436p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,14,0.14000000000000001,0x1.1eb851eb851ecp-3,0.01,0x1.47ae147ae147bp-7,4,1.4045916672046668,1.7035490627716905,0x1.679351cae0cf1p+0,0x1.b41bca97bc617p+0,1.7241197883139783,2.0873299690192217,0x1.b95fea1931ea3p+0,0x1.0b2da0e072f9ep+1,1.3851027051417382,1.703759265034857,0x1.629617442f556p+0,0x1.b429913394eacp+0,1.7241072149802514,2.1295028221334862,0x1.b95f172723484p+0,0x1.10938c68e6c9ap+1,1.0993097056396248,1.703759265034857,0x1.196c5c61e5c78p+0,0x1.b429913394eacp+0,1.7241072149802514,2.4610649331786534,0x1.b95f172723484p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2572418995375054e-07,1.338944482141563e-07,-0x1.0dfd9ab837a41p-23,0x1.1f894058ac8c9p-23,-1.257185276259962e-05,1.3388875921855125e-05,-0x1.a5d7649720033p-17,0x1.c141918492731p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,15,0.14999999999999999,0x1.3333333333333p-3,0.01,0x1.47ae147ae147bp-7,4,1.4242259973039202,1.7216030358108603,0x1.6c9a13308887cp+0,0x1.b8baf9ff80809p+0,1.6746334017731761,2.0513400997674593,0x1.acb4c64d67af6p+0,0x1.06924ff8bcc03p+1,1.4051586375961993,1.7218168951596535,0x1.67b879fa2ae75p+0,0x1.b8c8fdf669358p+0,1.6746206677630733,2.0942317551439014,0x1.acb3f0a93f824p+0,0x1.0c0fc9414b3afp+1,1.0993097056396248,1.7218168951596535,0x1.196c5c61e5c78p+0,0x1.b8c8fdf669358p+0,1.6746206677630733,2.4610649331786534,0x1.acb3f0a93f824p+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.2892969268216688e-07,1.3631940439868772e-07,-0x1.14dfd91f5cfa5p-23,0x1.24be6296d38dep-23,-1.2892378383817903e-05,1.3631348108028689e-05,-0x1.b098afe2a9041p-17,0x1.c964637e7c044p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,16,0.16,0x1.47ae147ae147bp-3,0.01,0x1.47ae147ae147bp-7,4,1.4435223072370602,1.7391339715192708,0x1.718aad8ca12ffp+0,0x1.bd37e24b09b17p+0,1.6249913910304288,2.0142682166692034,0x1.9fff6f90c1da7p+0,0x1.01d38a79fbb55p+1,1.4248837364635629,1.7393511057354434,0x1.6cc52e38b699ep+0,0x1.bd461d336529bp+0,1.6249785614871564,2.0578020862907702,0x1.9ffe985249d8ap+0,0x1.07660f0b2134fp+1,1.0993097056396248,1.7393511057354434,0x1.196c5c61e5c78p+0,0x1.bd461d336529bp+0,1.6249785614871564,2.4610649331786534,0x1.9ffe985249d8ap+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.3167683678182442e-07,1.3831826237555266e-07,-0x1.1ac61b4882f84p-23,0x1.290944d72503bp-23,-1.3167069187121508e-05,1.3831211465636978e-05,-0x1.b9d0435995d2ap-17,0x1.d01933aa57351p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,17,0.17000000000000001,0x1.5c28f5c28f5c3p-3,0.01,0x1.47ae147ae147bp-7,4,1.4624718297918788,1.7561390124887557,0x1.76648dc847039p+0,0x1.c1925389de72fp+0,1.5752788327334526,1.9761796778142271,0x1.9345793cabd5fp+0,0x1.f9e6e94f3b5f4p+0,1.4442684693009125,1.7563590366480053,0x1.71bb94124a992p+0,0x1.c1a0beee6fef8p+0,1.5752659718592834,2.0202786973730453,0x1.9344a177a324bp+0,0x1.02987e0b02e83p+1,1.0993097056396248,1.7563590366480053,0x1.196c5c61e5c78p+0,0x1.c1a0beee6fef8p+0,1.5752659718592834,2.4610649331786534,0x1.9344a177a324bp+0,0x1.3b042cfcaad8dp+1,33,10,3,3,-1.3392442285989691e-07,1.3985570844112952e-07,-0x1.1f99bae719e34p-23,0x1.2c567d235e6dbp-23,-1.3391805414565156e-05,1.398493478363449e-05,-0x1.c15abb8a5b529p-17,0x1.d541acd10c103p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,18,0.17999999999999999,0x1.70a3d70a3d70ap-3,0.01,0x1.47ae147ae147bp-7,4,1.4810663114437963,1.7726162920431774,0x1.7b27296adbc3cp+0,0x1.c5ca2e6aaea6cp+0,1.5255779512986851,1.937142627825261,0x1.868c46d05397bp+0,0x1.efe8944a326e5p+0,1.4633038125791522,1.7728388204370225,0x1.769b142323bbp+0,0x1.c5d8c3d2db31cp+0,1.5255651100840042,1.9817296516921772,0x1.868b6f5fbabc7p+0,0x1.fb52a26b8808p+0,1.0993097056396248,1.7728388204370225,0x1.196c5c61e5c78p+0,0x1.c5d8c3d2db31cp+0,1.5255651100840042,2.4610649331786534,0x1.868b6f5fbabc7p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3565561296700341e-07,1.4091980260998833e-07,-0x1.235176401240ep-23,0x1.2e9f7b14300fap-23,-1.3564903422088169e-05,1.4091324195385407e-05,-0x1.c729a215a10ebp-17,0x1.d8d38d9b6fd39p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,19,0.19,0x1.851eb851eb852p-3,0.01,0x1.47ae147ae147bp-7,4,1.4992981235892886,1.7885648189311889,0x1.7fd20077c5294p+0,0x1.c9df624c15eb1p+0,1.4759677605676169,1.897227676327522,0x1.79d905ed96991p+0,0x1.e5b0b686e48d4p+0,1.481981366743514,1.7887894669416373,0x1.7b63217f71dccp+0,0x1.c9ee1b43f1902p+0,1.4759549962918164,1.9422258307700193,0x1.79d82fc770ef6p+0,0x1.f135b6489a89bp+0,1.0993097056396248,1.7887894669416373,0x1.196c5c61e5c78p+0,0x1.c9ee1b43f1902p+0,1.4759549962918164,2.4610649331786534,0x1.79d82fc770ef6p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3686057962340493e-07,1.4150460182290035e-07,-0x1.25e7e63b263fep-23,0x1.2fe0fa40539bcp-23,-1.3685380634730205e-05,1.4149785552524567e-05,-0x1.cb348646dfd1cp-17,0x1.dac9bb7db71b3p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,20,0.20000000000000001,0x1.999999999999ap-3,0.01,0x1.47ae147ae147bp-7,4,1.5171598251848315,1.8039849039850819,0x1.84649617f9536p+0,0x1.cdd1f46517f7fp+0,1.4265128551344539,1.8565184240385277,0x1.6d2ff24c2045dp+0,0x1.db44ca9baabc6p+0,1.5002929225798016,1.8042112898957676,0x1.8013326ce687bp+0,0x1.cde0ca852d21dp+0,1.4265002264897442,1.9018514716189479,0x1.6d2f1e6c82924p+0,0x1.e6dfbcf073ee3p+0,1.0993097056396248,1.8042112898957676,0x1.196c5c61e5c78p+0,0x1.cde0ca852d21dp+0,1.4265002264897442,2.4610649331786534,0x1.6d2f1e6c82924p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3759975493174016e-07,1.4167358481224239e-07,-0x1.277e43e84b7b7p-23,0x1.303de07e2635cp-23,-1.3759280411847991e-05,1.4166666865516788e-05,-0x1.cdaf519af5e9bp-17,0x1.db5abde413f29p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,21,0.20999999999999999,0x1.ae147ae147ae1p-3,0.01,0x1.47ae147ae147bp-7,4,1.5346373115548178,1.818884691158519,0x1.88ddfda8596c1p+0,0x1.d1a26d57b88cep+0,1.376961216017702,1.8154011897759261,0x1.608087bea80b4p+0,0x1.d0be21e33504p+0,1.5182236136176557,1.8191124378873886,0x1.84aa4d8080b5ap+0,0x1.d1b15a4c79216p+0,1.3769487787772312,1.8609938770792664,0x1.607fb7151d876p+0,0x1.dc6a18401c97fp+0,1.0993097056396248,1.8191124378873886,0x1.196c5c61e5c78p+0,0x1.d1b15a4c79216p+0,1.3769487787772312,2.4610649331786534,0x1.607fb7151d876p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3876450731159782e-07,1.4233083853739145e-07,-0x1.29fe983b5db8bp-23,0x1.31a734bb33de5p-23,-1.3875739161841532e-05,1.4232376372119782e-05,-0x1.d197b11ad84fap-17,0x1.dd8f2e9fc268ep-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,22,0.22,0x1.c28f5c28f5c29p-3,0.01,0x1.47ae147ae147bp-7,4,1.5517348507398521,1.8332561893625514,0x1.8d3e7ec3fdb92p+0,0x1.d550471280722p+0,1.3275458661808814,1.7738102917433642,0x1.53da0bbf2fd74p+0,0x1.c6186e6858916p+0,1.5357769559129473,1.8334849261027679,0x1.8928adb798b7p+0,0x1.d55f44a352037p+0,1.3275336727918565,1.8195886744451164,0x1.53d93f2cfad37p+0,0x1.d1d09038e9ec9p+0,1.0993097056396248,1.8334849261027679,0x1.196c5c61e5c78p+0,0x1.d55f44a352037p+0,1.3275336727918565,2.4610649331786534,0x1.53d93f2cfad37p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3956659720344184e-07,1.426880566692157e-07,-0x1.2bb78c5945331p-23,0x1.326b96b6c3fe6p-23,-1.3955933157046376e-05,1.4268083666427132e-05,-0x1.d4488d90b5cfcp-17,0x1.dec1e7cb6d318p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,23,0.23000000000000001,0x1.d70a3d70a3d71p-3,0.01,0x1.47ae147ae147bp-7,4,1.5684444351570641,1.8471044322007286,0x1.9185931297c0ap+0,0x1.d8dbd60899499p+0,1.2784800177667321,1.7316607116404092,0x1.474a7768e5cap+0,0x1.bb4e1dcc437e3p+0,1.5529442029548497,1.8473337959581708,0x1.8d8dc05434309p+0,0x1.d8eade1e6f95ep+0,1.278468117002922,1.777552458516932,0x1.4749afbf8199bp+0,0x1.c70dad8c412ecp+0,1.0993097056396248,1.8473337959581708,0x1.196c5c61e5c78p+0,0x1.d8eade1e6f95ep+0,1.278468117002922,2.4610649331786534,0x1.4749afbf8199bp+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3984086297700858e-07,1.4257575894537677e-07,-0x1.2c4e53d327c8p-23,0x1.322dda36de22ap-23,-1.3983346638584376e-05,1.4256841135697276e-05,-0x1.d5340872dd797p-17,0x1.de615535469c9p-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
flowstar_vdp_stock_reach_v1,oneshot,24,0.23999999999999999,0x1.eb851eb851eb8p-3,0.01,0x1.47ae147ae147bp-7,4,1.5847613322094229,1.8604327450463385,0x1.95b2eb2dce0b8p+0,0x1.dc45520461abfp+0,1.229828454004176,1.6890241661641345,0x1.3ad6099da35f8p+0,0x1.b063e343d420fp+0,1.5697198993119346,1.8606623820638841,0x1.91d929cf6cd81p+0,0x1.dc545eafdca18p+0,1.2298168906799989,1.7349588401431304,0x1.3ad5479d89fc1p+0,0x1.bc26433652226p+0,1.0993097056396248,1.8606623820638841,0x1.196c5c61e5c78p+0,0x1.dc545eafdca18p+0,1.2298168906799989,2.4610649331786534,0x1.3ad5479d89fc1p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3959735176563145e-07,1.4200333219804236e-07,-0x1.2bc874ab261adp-23,0x1.30f3284fc79f9p-23,-1.3958984387810644e-05,1.4199587535429599e-05,-0x1.d462c34aed445p-17,0x1.dc758735ac03fp-17,0,0.01,0x0p+0,0x1.47ae147ae147bp-7,6,6,3,10
