path,line,category,context,classification,recommended_action
experiments/flowstar_style_rescue_vanderpol.py,3378,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,3609,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,3762,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,3930,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4112,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4378,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4579,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4680,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4805,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_style_rescue_vanderpol.py,4922,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/flowstar_width_growth_diagnostics.py,323,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
experiments/three_tool_deep_study/defect_diagnostic.py,334,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
experiments/three_tool_deep_study/flowstar_correctness.py,186,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
experiments/three_way_common_contract/run_smoke.sh,6,XXX,"SMOKE_DIR=""${THREE_WAY_SMOKE_DIR:-$(mktemp -d /tmp/three_way_common_contract_smoke.XXXXXX)}""",needs_review,review in context; do not mechanically rewrite
experiments/three_way_comparison_repair/run_smoke.sh,6,XXX,"SMOKE_ROOT=""${THREE_WAY_REPAIR_SMOKE_ROOT:-$(mktemp -d /tmp/three_way_comparison_repair_smoke.XXXXXX)}""",needs_review,review in context; do not mechanically rewrite
experiments/trajectory_visual_audit.py,1220,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1585,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1640,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1641,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1644,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1645,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1650,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1651,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1869,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1870,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,1881,except Exception,except Exception as exc:  # fail closed; caller gets a non-validated segment,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2081,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2082,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2094,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2719,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2720,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,2782,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3045,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3046,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3057,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3192,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3375,except Exception,except Exception:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3376,pass,pass,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3390,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
src/torch_tm_flowpipe/flowpipe.py,3734,except Exception,except Exception as exc:,needs_review,review in context; do not mechanically rewrite
