trace_source,source,mode,attempt_global_index,accepted_step_index,step_index,attempt_index_within_step,adaptive_attempt_index,t_before,h_try,h,t_after,h_after_if_rejected_or_next,accepted,rejected,status,rejection_reason,message,residual_subset_target,pre_step_box_x_lo,pre_step_box_x_hi,pre_step_box_y_lo,pre_step_box_y_hi,endpoint_box_before_center_x_lo,endpoint_box_before_center_x_hi,endpoint_box_before_center_y_lo,endpoint_box_before_center_y_hi,extracted_center_x,extracted_center_y,extracted_scale_x,extracted_scale_y,reset_box_after_center_scale_x_lo,reset_box_after_center_scale_x_hi,reset_box_after_center_scale_y_lo,reset_box_after_center_scale_y_hi,target_remainder_x_lo,target_remainder_x_hi,target_remainder_y_lo,target_remainder_y_hi,picard_no_remainder_residual_x_lo,picard_no_remainder_residual_x_hi,picard_no_remainder_residual_y_lo,picard_no_remainder_residual_y_hi,picard_ctrunc_raw_residual_x_lo,picard_ctrunc_raw_residual_x_hi,picard_ctrunc_raw_residual_y_lo,picard_ctrunc_raw_residual_y_hi,cutoff_polynomial_difference_x_width,cutoff_polynomial_difference_y_width,post_cutoff_residual_x_lo,post_cutoff_residual_x_hi,post_cutoff_residual_y_lo,post_cutoff_residual_y_hi,target_check_width_x,target_check_width_y,target_check_width_sum,ordinary_step_remainder_width_x,ordinary_step_remainder_width_y,ordinary_step_remainder_width_sum,right_map_range_width_x,right_map_range_width_y,right_map_range_width_sum,reset_width_x,reset_width_y,reset_width_sum,output_range_width_x,output_range_width_y,output_range_width_sum,final_segment_width_x,final_segment_width_y,final_segment_width_sum,output_only_symbolic_width_x,output_only_symbolic_width_y,output_only_symbolic_width_sum,queue_size,j_count,phi_l_count,tmv_pre_range_width_x,tmv_pre_range_width_y,tmv_pre_range_width_sum,tmv_right_range_width_x,tmv_right_range_width_y,tmv_right_range_width_sum,tmv_right_normal_range_width_x,tmv_right_normal_range_width_y,tmv_right_normal_range_width_sum,endpoint_pre_center_width_x,endpoint_pre_center_width_y,endpoint_pre_center_width_sum,center_x,center_y,scale_x,scale_y,inv_scale_x,inv_scale_y,new_x0_width_x,new_x0_width_y,new_x0_width_sum,target_remainder_width_x,target_remainder_width_y,target_remainder_width_sum,picard_no_remainder_residual_width_x,picard_no_remainder_residual_width_y,picard_no_remainder_residual_width_sum,picard_ctrunc_normal_residual_width_x,picard_ctrunc_normal_residual_width_y,picard_ctrunc_normal_residual_width_sum,cutoff_polynomial_difference_width_x,cutoff_polynomial_difference_width_y,cutoff_polynomial_difference_width_sum,symbolic_J_size,symbolic_Phi_L_size,scalar_x,scalar_y,symbolic_J_width_x,symbolic_J_width_y,symbolic_J_width_sum,symbolic_propagated_width_x,symbolic_propagated_width_y,symbolic_propagated_width_sum,final_flowpipe_width_x,final_flowpipe_width_y,final_flowpipe_width_sum,residual_width_x,residual_width_y,residual_width_sum,target_remainder_lo_x,target_remainder_hi_x,target_remainder_lo_y,target_remainder_hi_y,picard_ctrunc_normal_residual_lo_x,picard_ctrunc_normal_residual_hi_x,picard_ctrunc_normal_residual_lo_y,picard_ctrunc_normal_residual_hi_y,residual_lo_x,residual_hi_x,residual_lo_y,residual_hi_y,residual_over_target_x,residual_over_target_y,residual_over_target_sum
flowstar,flowstar,attempt_step_probe,10,6,6,2,2,0.096445125001000012,0.011072256250000004,0.011072256250000004,0.10751738125100002,0.012179481875000005,true,false,accepted,,,true,1.3171803127509691,1.6172702260477521,1.9374742084447532,2.2307931865887163,1.3152318330543831,1.6420527596025734,1.878779057730195,2.2455371968066768,1.4672252693993606,2.0841336975167346,0.15004495664839126,0.14665948907198137,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-1.6711471365367903e-06,2.0449731618968434e-06,-2.7072994237537868e-05,2.8191796370315394e-05,3.0140372150640271e-22,2.7765985368049226e-17,-1.5723903771247504e-07,1.7341633985034599e-07,-1.4200425893029637e-05,1.566147982732233e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.34929609996416056,0.42851035774689983,0.77780645771106038,1.9989769142100446,1.9822839148785629,3.9812608290886073,0.30008991329678292,0.29331897814396313,0.59340889144074604,0.32659862773553172,0.3574590027642861,0.68405763049981783,0.32659862773553172,0.3574590027642861,0.68405763049981783,1.4543454398172436e-05,0.0002389348594266054,0.00025347831382477781,7,7,7,0.34929609996416056,0.42851035774689983,0.77780645771106038,0.29993640443378128,0.29072074615169735,0.59065715058547863,1.9989769142100446,1.9822839148785629,3.9812608290886073,0.32682092654819028,0.3667581390764818,0.69357906562467209,1.4672252693993606,2.0841336975167346,0.15004495664839126,0.14665948907198137,6.6646691920699199,6.8185155036861875,0.30008991329678292,0.29331897814396313,0.59340889144074604,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,3.3065537756282103e-07,2.9861905720351967e-05,3.0192561097914789e-05,3.0140372150640271e-22,2.7765985368049226e-17,2.776628677177073e-17,7,7,6.6646691920699199,6.8185155036861875,2.4403189294668461e-06,0.00012276431974663404,0.0001252046386761009,1.4543454398172436e-05,0.0002389348594266054,0.00025347831382477781,0.32659862773553172,0.3574590027642861,0.68405763049981783,3.3065537756282103e-07,2.9861905720351967e-05,3.0192561097914789e-05,-0.0001,0.0001,-0.0001,0.0001,-1.5723903771247504e-07,1.7341633985034599e-07,-1.4200425893029637e-05,1.566147982732233e-05,-1.5723903771247504e-07,1.7341633985034599e-07,-1.4200425893029637e-05,1.566147982732233e-05,0.001653276887814105,0.14930952860175983,0.075481402744786971
flowstar,flowstar,attempt_step_probe,11,7,7,1,1,0.10751738125100002,0.012179481875000005,0.012179481875000005,0.11969686312600003,0.013397430062500007,true,false,accepted,,,true,1.3406113283641334,1.6395123227872086,1.8847643008106356,2.1965704151654784,1.3383102177272297,1.6663667785859504,1.8186037445148258,2.2130500369893524,1.490061825575671,2.040667357988057,0.14945049721153758,0.15590305717742128,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-1.9552123633802911e-06,2.4485139325642413e-06,-3.3280564157264585e-05,3.4531695000616389e-05,6.017525299875333e-22,3.0434095750805372e-17,-2.2595412115851086e-07,2.4725677999771822e-07,-1.8550835274145704e-05,2.0299878773088118e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32536039961809338,0.38675703264009775,0.71211743225819113,1.998782446302217,1.983714968297027,3.9824974145992442,0.29890099442307516,0.31180611435484273,0.6107071087779179,0.32778942854216786,0.383551140511601,0.71134056905376886,0.32778942854216786,0.383551140511601,0.71134056905376886,2.0929703444671503e-05,0.00035649976337893708,0.00037742946682360856,8,8,8,0.32536039961809338,0.38675703264009775,0.71211743225819113,0.29871903041755993,0.30926722812611807,0.60798625854367794,1.998782446302217,1.983714968297027,3.9824974145992442,0.3280565608587207,0.39444629247452667,0.72250285333324737,1.490061825575671,2.040667357988057,0.14945049721153758,0.15590305717742128,6.6911788094258675,6.4142424023281137,0.29890099442307516,0.31180611435484273,0.6107071087779179,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,4.7321090115622911e-07,3.8850714047233826e-05,3.9323924948390052e-05,6.017525299875333e-22,3.0434095750805372e-17,3.043469750333536e-17,8,8,6.6911788094258675,6.4142424023281137,3.422339352719206e-07,3.2159844037322532e-05,3.2502077972594454e-05,2.0929703444671503e-05,0.00035649976337893708,0.00037742946682360856,0.32778942854216786,0.383551140511601,0.71134056905376886,4.7321090115622911e-07,3.8850714047233826e-05,3.9323924948390052e-05,-0.0001,0.0001,-0.0001,0.0001,-2.2595412115851086e-07,2.4725677999771822e-07,-1.8550835274145704e-05,2.0299878773088118e-05,-2.2595412115851086e-07,2.4725677999771822e-07,-1.8550835274145704e-05,2.0299878773088118e-05,0.0023660545057811455,0.19425357023616913,0.098309812370975122
flowstar,flowstar,attempt_step_probe,12,8,8,1,1,0.11969686312600003,0.013397430062500007,0.013397430062500007,0.13309429318850002,0.014737173068750008,true,false,accepted,,,true,1.3659568917026326,1.6632792243815502,1.8260041705889964,2.1569958225329731,1.3632414144310707,1.6923017710997361,1.7514761108389394,2.1754125892666289,1.5146180580420914,1.9914999965609848,0.14866116633945861,0.16549582597198817,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.2999609756829792e-06,2.9464927461378752e-06,-4.1227806948885198e-05,4.2558335978656905e-05,5.3395507827560458e-22,3.9604930495515846e-17,-3.2551675857119091e-07,3.5297235108162393e-07,-2.4295036613653173e-05,2.6344332244539867e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32611877949622348,0.41527362886110031,0.74139240835732378,1.9985727357450576,1.9855146282771285,3.9840873640221863,0.29732233267891761,0.33099165194397662,0.62831398462289423,0.32874230738997778,0.41110428447927694,0.73984659186925472,0.32874230738997778,0.41110428447927694,0.73984659186925472,2.5918748039762543e-05,0.00038189002377898786,0.00040780877181875041,9,9,9,0.32611877949622348,0.41527362886110031,0.74139240835732378,0.29711015391010304,0.32859438338618868,0.62570453729629172,1.9985727357450576,1.9855146282771285,3.9840873640221863,0.3290603566686654,0.42393647842768956,0.75299683509635496,1.5146180580420914,1.9914999965609848,0.14866116633945861,0.16549582597198817,6.7267062718757478,6.0424484673665431,0.29732233267891761,0.33099165194397662,0.62831398462289423,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,6.7848910965281489e-07,5.0639368858193041e-05,5.1317857967845854e-05,5.3395507827560458e-22,3.9604930495515846e-17,3.960546445059412e-17,9,9,6.7267062718757478,6.0424484673665431,4.8833755545408517e-07,4.1595294221079246e-05,4.2083631776533334e-05,2.5918748039762543e-05,0.00038189002377898786,0.00040780877181875041,0.32874230738997778,0.41110428447927694,0.73984659186925472,6.7848910965281489e-07,5.0639368858193041e-05,5.1317857967845854e-05,-0.0001,0.0001,-0.0001,0.0001,-3.2551675857119091e-07,3.5297235108162393e-07,-2.4295036613653173e-05,2.6344332244539867e-05,-3.2551675857119091e-07,3.5297235108162393e-07,-2.4295036613653173e-05,2.6344332244539867e-05,0.0033924455482640743,0.25319684429096517,0.12829464491961462
flowstar,flowstar,attempt_step_probe,13,9,9,1,1,0.13309429318850002,0.014737173068750008,0.014737173068750008,0.14783146625725002,0.016210890375625009,true,false,accepted,,,true,1.3932967641921006,1.6885600975633075,1.7606234844896542,2.1112344990233418,1.3900967792985501,1.7198262151006749,1.6767680163067151,2.1318069221250258,1.540928430877704,1.9359289917564979,0.1476316666856034,0.17530550726684355,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.7775770200419632e-06,3.6174962355521059e-06,-5.1540944574875027e-05,5.2850037257057801e-05,1.4213884183696595e-21,5.6762107001573484e-17,-4.6981001571736327e-07,5.0424450408706424e-07,-3.1876127930869793e-05,3.421267993401365e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32652665426353455,0.44528739170030418,0.77181404596383874,1.9983553228794197,1.9877551471186401,3.9861104699980601,0.29526333337120692,0.35061101453368759,0.64587434790489451,0.32935442238826851,0.43984830475149783,0.76920272713976634,0.32935442238826851,0.43984830475149783,0.76920272713976634,3.195535474765769e-05,0.00041460696429134424,0.00044656231903900193,10,10,10,0.32652665426353455,0.44528739170030418,0.77181404596383874,0.29502052694673608,0.34846442438791259,0.64348495133464867,1.9983553228794197,1.9877551471186401,3.9861104699980601,0.32972943580212477,0.45503890581831063,0.78476834162043541,1.540928430877704,1.9359289917564979,0.1476316666856034,0.17530550726684355,6.7736145127291785,5.7043273516663513,0.29526333337120692,0.35061101453368759,0.64587434790489451,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,9.7405451980442761e-07,6.6088807864883451e-05,6.7062862384687874e-05,1.4213884183696595e-21,5.6762107001573484e-17,5.6763528389991853e-17,10,10,6.7736145127291785,5.7043273516663513,6.9883898332853437e-07,5.3996302833728935e-05,5.4695141817057471e-05,3.195535474765769e-05,0.00041460696429134424,0.00044656231903900193,0.32935442238826851,0.43984830475149783,0.76920272713976634,9.7405451980442761e-07,6.6088807864883451e-05,6.7062862384687874e-05,-0.0001,0.0001,-0.0001,0.0001,-4.6981001571736327e-07,5.0424450408706424e-07,-3.1876127930869793e-05,3.421267993401365e-05,-4.6981001571736327e-07,5.0424450408706424e-07,-3.1876127930869793e-05,3.421267993401365e-05,0.0048702725990221376,0.33044403932441724,0.16765715596171968
flowstar,flowstar,attempt_step_probe,14,10,10,1,1,0.14783146625725002,0.016210890375625009,0.016210890375625009,0.16404235663287503,0.01783197941318751,true,false,accepted,,,true,1.4226874452964446,1.7153091657342159,1.6880528332478313,2.0583665365738182,1.4189245021524208,1.7488639113946021,1.5938826607929817,2.0813200544383061,1.5689983055153303,1.8732096849108246,0.14631086021888551,0.18515685166299317,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-3.4129759693678941e-06,4.4918514797360555e-06,-6.487504859385075e-05,6.5997120642287527e-05,1.8918679848500169e-21,4.2028401068536835e-17,-6.7837212374473268e-07,7.2007719037570141e-07,-4.1841567019849972e-05,4.4414219909422756e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32646114614359312,0.47647826548058458,0.8029394116241777,1.9981420278030988,1.9904767785109325,3.9886188063140313,0.29262172043777124,0.3703137033259869,0.66293542376375814,0.32950173565088958,0.46937753431612239,0.79887926996701197,0.32950173565088958,0.46937753431612239,0.79887926996701197,3.9381158068529499e-05,0.00045685940636546401,0.00049624056443399347,11,11,11,0.32646114614359312,0.47647826548058458,0.8029394116241777,0.29234987892737985,0.3685504136173815,0.66090029254476135,1.9981420278030988,1.9904767785109325,3.9886188063140313,0.32993940924218124,0.48743739364532446,0.81737680288750569,1.5689983055153303,1.8732096849108246,0.14631086021888551,0.18515685166299317,6.83476263145449,5.4008263319367478,0.29262172043777124,0.3703137033259869,0.66293542376375814,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,1.3984493141204341e-06,8.6255786929272728e-05,8.7654236243393159e-05,1.8918679848500169e-21,4.2028401068536835e-17,4.2030292936521684e-17,11,11,6.83476263145449,5.4008263319367478,1.001881141457359e-06,7.0249446547693107e-05,7.1251327689150472e-05,3.9381158068529499e-05,0.00045685940636546401,0.00049624056443399347,0.32950173565088958,0.46937753431612239,0.79887926996701197,1.3984493141204341e-06,8.6255786929272728e-05,8.7654236243393159e-05,-0.0001,0.0001,-0.0001,0.0001,-6.7837212374473268e-07,7.2007719037570141e-07,-4.1841567019849972e-05,4.4414219909422756e-05,-6.7837212374473268e-07,7.2007719037570141e-07,-4.1841567019849972e-05,4.4414219909422756e-05,0.0069922465706021703,0.43127893464636363,0.21913559060848289
flowstar,flowstar,attempt_step_probe,15,11,11,1,1,0.16404235663287503,0.01783197941318751,0.01783197941318751,0.18187433604606254,0.019615177354506262,true,false,accepted,,,true,1.454154023472723,1.7434345727199092,1.6077596278926822,1.9973915048825683,1.4497422008467598,1.7792803664450842,1.5023005065539903,2.0229499051208397,1.5987942980963161,1.8025755663876253,0.14464027462359291,0.19481593849494303,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-4.2530735158473063e-06,5.618965226195661e-06,-8.1969735430084914e-05,8.2660723599852547e-05,6.295190719588431e-22,4.6511309258039823e-17,-9.7699020692081181e-07,1.0252556835854857e-06,-5.4780189853257749e-05,5.7486922862071875e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.3257727646484887,0.50836445927599283,0.83413722392448153,1.9979514582026838,1.9937216245458615,3.9916730827485454,0.28928054924718616,0.38963187698988611,0.67891242623707226,0.32903294166137265,0.49910511720293593,0.82813805886430858,0.32903294166137265,0.49910511720293593,0.82813805886430858,4.8673351133735863e-05,0.00051142660938687694,0.0005600999605206128,12,12,12,0.3257727646484887,0.50836445927599283,0.83413722392448153,0.28898424759904429,0.38840874938356468,0.67739299698260891,1.9979514582026838,1.9937216245458615,3.9916730827485454,0.3295381655983245,0.52064939856684944,0.85018756416517394,1.5987942980963161,1.8025755663876253,0.14464027462359291,0.19481593849494303,6.9137036873192272,5.133050240783855,0.28928054924718616,0.38963187698988611,0.67891242623707226,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,2.0022458905062977e-06,0.00011226711271532962,0.00011426935860583592,6.295190719588431e-22,4.6511309258039823e-17,4.651193877711178e-17,12,12,6.9137036873192272,5.133050240783855,1.4370493494393976e-06,9.1486349488470578e-05,9.2923398837909982e-05,4.8673351133735863e-05,0.00051142660938687694,0.0005600999605206128,0.32903294166137265,0.49910511720293593,0.82813805886430858,2.0022458905062977e-06,0.00011226711271532962,0.00011426935860583592,-0.0001,0.0001,-0.0001,0.0001,-9.7699020692081181e-07,1.0252556835854857e-06,-5.4780189853257749e-05,5.7486922862071875e-05,-9.7699020692081181e-07,1.0252556835854857e-06,-5.4780189853257749e-05,5.7486922862071875e-05,0.010011229452531488,0.56133556357664804,0.28567339651458978
flowstar,flowstar,attempt_step_probe,16,12,12,1,1,0.18187433604606254,0.019615177354506262,0.019615177354506262,0.20148951340056881,0.0098075886772531311,false,true,rejected,Picard_ctrunc_normal remainder not contained in target; shrinking h,Picard_ctrunc_normal remainder not contained in target; shrinking h,false,1.4876784529311282,1.7727873451089085,1.5192875320278367,1.9272524664065611,1.4825262706765876,1.8108690497930839,1.4016384495238676,1.955623985443169,1.6302328990200183,1.7232699992171989,0.14255444608889009,0.20398246718936219,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-5.3757103669508146e-06,7.0732104120345661e-06,-0.00010366239882151062,0.00010359846643018429,8.378898847772202e-22,5.5883510753806643e-17,-5.3757103669508154e-06,7.0732104120345661e-06,-0.0001036623988215217,0.00010359846643022911,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32428267222051343,0.54026437718223863,0.86454704940275207,1.9978116457663229,1.9975326404321578,3.9953442861984807,0.28510889217778024,0.40796493437872439,0.69307382655650462,,,,,,,6.0498339818063868e-05,0.00058176129074088349,0.00064225963055894735,13,13,13,0.32428267222051343,0.54026437718223863,0.86454704940275207,0.28479693255215227,0.40746163628663279,0.692258568838785,1.9978116457663229,1.9975326404321578,3.9953442861984807,0.32834277911649634,0.55398553591930133,0.88232831503579767,1.6302328990200183,1.7232699992171989,0.14255444608889009,0.20398246718936219,7.014863635866174,4.9023821202813194,0.28510889217778024,0.40796493437872439,0.69307382655650462,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,1.2448920778985382e-05,0.00020726086525175083,0.00021970978603073622,8.378898847772202e-22,5.5883510753806643e-17,5.5884348643691417e-17,13,13,7.014863635866174,4.9023821202813194,2.0566469740821316e-06,0.00011894852886118419,0.00012100517583526632,6.0498339818063868e-05,0.00058176129074088349,0.00064225963055894735,,,,1.2448920778985382e-05,0.00020726086525175083,0.00021970978603073622,-0.0001,0.0001,-0.0001,0.0001,-5.3757103669508154e-06,7.0732104120345661e-06,-0.0001036623988215217,0.00010359846643022911,-5.3757103669508154e-06,7.0732104120345661e-06,-0.0001036623988215217,0.00010359846643022911,0.062244603894926906,1.0363043262587541,0.54927446507684052
flowstar,flowstar,attempt_step_probe,17,12,12,2,2,0.18187433604606254,0.0098075886772531311,0.0098075886772531311,0.19168192472331566,0.010788347544978445,true,false,accepted,,,true,1.4876784529311282,1.7727873451089085,1.5192875320278367,1.9272524664065611,1.4853912803868081,1.7917577840184535,1.4609374351355546,1.9410971375101684,1.6302328990200183,1.7232699992171989,0.14255444608889009,0.20398246718936219,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-1.5517809754619578e-06,1.7647694760893457e-06,-2.4932881838166909e-05,2.5031440789210516e-05,1.0473623559715253e-22,2.7368994419125724e-17,-1.2865388808795442e-07,1.3287573526826526e-07,-1.3117163503834226e-05,1.3547633436028464e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.32428267222051343,0.54026437718223863,0.86454704940275207,1.9978116457663229,1.9975326404321578,3.9953442861984807,0.28510889217778024,0.40796493437872439,0.69307382655650462,0.30598554645651155,0.46710929364651732,0.77309484010302887,0.30598554645651155,0.46710929364651732,0.77309484010302887,6.0498339818063868e-05,0.00058176129074088349,0.00064225963055894735,13,13,13,0.32428267222051343,0.54026437718223863,0.86454704940275207,0.28479693255215227,0.40746163628663279,0.692258568838785,1.9978116457663229,1.9975326404321578,3.9953442861984807,0.30636650363164541,0.48015970237461381,0.78652620600625922,1.6302328990200183,1.7232699992171989,0.14255444608889009,0.20398246718936219,7.014863635866174,4.9023821202813194,0.28510889217778024,0.40796493437872439,0.69307382655650462,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,2.615296233562197e-07,2.6664796939862691e-05,2.692632656321891e-05,1.0473623559715253e-22,2.7368994419125724e-17,2.7369099155361323e-17,13,13,7.014863635866174,4.9023821202813194,2.0566469740821316e-06,0.00011894852886118419,0.00012100517583526632,6.0498339818063868e-05,0.00058176129074088349,0.00064225963055894735,0.30598554645651155,0.46710929364651732,0.77309484010302887,2.615296233562197e-07,2.6664796939862691e-05,2.692632656321891e-05,-0.0001,0.0001,-0.0001,0.0001,-1.2865388808795442e-07,1.3287573526826526e-07,-1.3117163503834226e-05,1.3547633436028464e-05,-1.2865388808795442e-07,1.3287573526826526e-07,-1.3117163503834226e-05,1.3547633436028464e-05,0.0013076481167810985,0.13332398469931345,0.067315816408047277
flowstar,flowstar,attempt_step_probe,18,13,13,1,1,0.19168192472331566,0.010788347544978445,0.010788347544978445,0.20247027226829412,0.01186718229947629,true,false,accepted,,,true,1.5056184598172995,1.7882168134978782,1.4707433648278585,1.8874290185414859,1.503022078816568,1.8086622903844676,1.4061814386893583,1.9026970707100272,1.6469176366575888,1.6790861916846722,0.14129917684028923,0.20834282685681355,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-1.8157077254307131e-06,2.0876661263068657e-06,-2.9842803586842969e-05,2.988915920481299e-05,2.7880785915962006e-22,2.7663499158483511e-17,-1.7758179677890594e-07,1.8285928025294619e-07,-1.6459548650448349e-05,1.6948738036178173e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.30350636612073933,0.48913294170147759,0.79263930782221692,1.9977743891376214,1.9997523247218965,3.9975267138595179,0.28259835368057873,0.41668565371362742,0.69928400739420615,0.30524331318310693,0.48180571956486884,0.78704903274797577,0.30524331318310693,0.48180571956486884,0.78704903274797577,6.9243881439673909e-05,0.00068656358356767721,0.00075580746500735114,14,14,14,0.30350636612073933,0.48913294170147759,0.79263930782221692,0.28228387669775779,0.41663405234604467,0.69891792904380245,1.9977743891376214,1.9997523247218965,3.9975267138595179,0.30564021156789956,0.49651563202066895,0.80215584358856851,1.6469176366575888,1.6790861916846722,0.14129917684028923,0.20834282685681355,7.0771820640561991,4.7997812791858854,0.28259835368057873,0.41668565371362742,0.69928400739420615,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,3.6044107703185215e-07,3.3408286686626522e-05,3.3768727763658371e-05,2.7880785915962006e-22,2.7663499158483511e-17,2.7663777966342671e-17,14,14,7.0771820640561991,4.7997812791858854,2.8152796381307707e-07,3.1089014197236601e-05,3.1370542161049676e-05,6.9243881439673909e-05,0.00068656358356767721,0.00075580746500735114,0.30524331318310693,0.48180571956486884,0.78704903274797577,3.6044107703185215e-07,3.3408286686626522e-05,3.3768727763658371e-05,-0.0001,0.0001,-0.0001,0.0001,-1.7758179677890594e-07,1.8285928025294619e-07,-1.6459548650448349e-05,1.6948738036178173e-05,-1.7758179677890594e-07,1.8285928025294619e-07,-1.6459548650448349e-05,1.6948738036178173e-05,0.0018022053851592607,0.1670414334331326,0.084421819409145921
flowstar,flowstar,attempt_step_probe,19,14,14,1,1,0.20247027226829412,0.01186718229947629,0.01186718229947629,0.2143374545677704,0.01305390052942392,true,false,accepted,,,true,1.5249269312512264,1.8046098916928732,1.4166018179471598,1.8436555214404842,1.5219690714699809,1.8265897111988629,1.3452362950571255,1.8604974271550057,1.6647684114720498,1.630128669693822,0.13984148022082341,0.213526851746662,,,,,-0.0001,0.0001,-0.0001,0.0001,,,,,-2.1462397562746421e-06,2.4893245225437217e-06,-3.6035497885205594e-05,3.599670476840329e-05,2.7831994540609083e-22,3.0380760181184906e-17,-2.4691552142418351e-07,2.533814945586947e-07,-2.0805073408706358e-05,2.1349947139101813e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.30230612008626823,0.5070942733593542,0.80940039344562242,1.9977674725345536,1.9978082887541095,3.9955757612886629,0.27968296044164687,0.42705370349332439,0.70673666393497125,0.304197809052424,0.49759937055972125,0.80179717961214525,0.304197809052424,0.49759937055972125,0.80179717961214525,7.7036706786566853e-05,0.00070092886888332225,0.00077796557566988907,15,15,15,0.30230612008626823,0.5070942733593542,0.80940039344562242,0.27937076049624537,0.42658571429105147,0.70595647478729684,1.9977674725345536,1.9978082887541095,3.9955757612886629,0.30462063972888198,0.51526113209788016,0.81988177182676214,1.6647684114720498,1.630128669693822,0.13984148022082341,0.213526851746662,7.150954054697519,4.6832517400970515,0.27968296044164687,0.42705370349332439,0.70673666393497125,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,,,,5.0029701598287826e-07,4.2155020547808171e-05,4.265531756379105e-05,2.7831994540609083e-22,3.0380760181184906e-17,3.0381038501130314e-17,15,15,7.150954054697519,4.6832517400970515,3.8531500524775523e-07,3.8366822285950327e-05,3.8752137291198081e-05,7.7036706786566853e-05,0.00070092886888332225,0.00077796557566988907,0.304197809052424,0.49759937055972125,0.80179717961214525,5.0029701598287826e-07,4.2155020547808171e-05,4.265531756379105e-05,-0.0001,0.0001,-0.0001,0.0001,-2.4691552142418351e-07,2.533814945586947e-07,-2.0805073408706358e-05,2.1349947139101813e-05,-2.4691552142418351e-07,2.533814945586947e-07,-2.0805073408706358e-05,2.1349947139101813e-05,0.002501485079914391,0.21077510273904085,0.10663829390947761
