step,t_start,t_end,h,h_hex,scheduler_time_hex,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
39,0.38,0.39,0.01,0x1.47ae147ae147bp-7,0x1.8f5c28f5c28f6p-2,109527542937650465/288230376151711744,224819693398335165/576460752303423488,True,39,0,1.7795215518490426,2.002832163382823,0.5716667410974456,1.036214193974749,1.779521551849044,2.0028321633828208,0.5716667410974465,1.0362141939747476,1.7709757977329108,2.003138735728332,0.5591365282221303,1.088715791701219,1.770975797732914,2.003138735728328,0.5591365282221323,1.0887157917012151
40,0.39,0.4,0.01,0x1.47ae147ae147bp-7,0x1.999999999999ap-2,224819693398335165/576460752303423488,28823037615171175/72057594037927936,True,40,0,1.789171142281422,2.0088684717047043,0.5347184055547985,0.9946187671353576,1.7891711422814234,2.008868471704702,0.5347184055547994,0.9946187671353566,1.7810271315760688,2.009169552744822,0.522157278389639,1.0464554047954535,1.7810271315760715,2.0091695527448175,0.522157278389641,1.0464554047954502
41,0.4,0.41000000000000003,0.01,0x1.47ae147ae147bp-7,0x1.a3d70a3d70a3ep-2,28823037615171175/72057594037927936,236348908444403635/576460752303423488,True,41,0,1.798425287996084,2.014521837620916,0.498703185373039,0.953520973584786,1.7984252879960851,2.014521837620914,0.4987031853730396,0.9535209735847852,1.790676110681391,2.014817277746884,0.48613359776330106,1.0046505007257758,1.7906761106813942,2.0148172777468805,0.4861335977633026,1.0046505007257729
42,0.41000000000000003,0.42,0.01,0x1.47ae147ae147bp-7,0x1.ae147ae147ae1p-2,236348908444403635/576460752303423488,121056757983718935/288230376151711744,True,42,0,1.80728881732559,2.019801917554046,0.4636203899347492,0.9129552466310754,1.8072888173255912,2.0198019175540436,0.4636203899347497,0.9129552466310746,1.7999273297155067,2.0200916180988093,0.45105478860691756,0.9633483503287233,1.79992732971551,2.0200916180988044,0.451054788606919,0.9633483503287212
43,0.42,0.43,0.01,0x1.47ae147ae147bp-7,0x1.b851eb851eb85p-2,121056757983718935/288230376151711744,247878123490472105/576460752303423488,True,43,0,1.8157668681634282,2.0247183683194567,0.42946685934523315,0.8729530528507501,1.8157668681634294,2.0247183683194545,0.4294668593452336,0.8729530528507492,1.8087857822243762,2.025002219990365,0.4169258864012785,0.9225749433290141,1.8087857822243791,2.0250022199903603,0.4169258864012798,0.9225749433290119
44,0.43,0.44,0.01,0x1.47ae147ae147bp-7,0x1.c28f5c28f5c29p-2,247878123490472105/576460752303423488,63410682753376585/144115188075855872,True,44,0,1.8238648584656958,2.0292808234300126,0.3962371666669897,0.8335429273476804,1.823864858465697,2.029280823430011,0.39623716666699016,0.8335429273476797,1.8172567399456767,2.029558734775908,0.38374084439052364,0.8823620343293785,1.8172567399456796,2.0295587347759034,0.38374084439052497,0.8823620343293764
45,0.44,0.45,0.01,0x1.47ae147ae147bp-7,0x1.ccccccccccccdp-2,63410682753376585/144115188075855872,259407338536540575/576460752303423488,True,45,0,1.8315884650586214,2.0334988635290587,0.36392381573816013,0.794750524391435,1.8315884650586225,2.033498863529057,0.36392381573816057,0.7947505243914342,1.8253457584011712,2.033770761405526,0.35149112646091324,0.8427387929181419,1.825345758401174,2.0337707614055214,0.3514911264609147,0.8427387929181398
46,0.45,0.46,0.01,0x1.47ae147ae147bp-7,0x1.d70a3d70a3d71p-2,259407338536540575/576460752303423488,132585973029787405/288230376151711744,True,46,0,1.8389435895959445,2.0373820022027602,0.33251743323265265,0.7565986819569605,1.8389435895959458,2.0373820022027584,0.3325174332326531,0.7565986819569596,1.8330586428631954,2.037647830963646,0.32016627970541567,0.8037314836319576,1.8330586428631985,2.037647830963642,0.32016627970541695,0.8037314836319553
47,0.46,0.47000000000000003,0.01,0x1.47ae147ae147bp-7,0x1.e147ae147ae15p-2,132585973029787405/288230376151711744,270936553582609045/576460752303423488,True,47,0,1.8459363276054952,2.0409396713008734,0.3020069511003402,0.7191075014456021,1.845936327605496,2.0409396713008716,0.30200695110034076,0.7191075014456012,1.840401416137579,2.041199391954711,0.2897541277343461,0.7653635320355286,1.8404014161375821,2.041199391954707,0.28975412773434744,0.7653635320355268
48,0.47000000000000003,0.48,0.01,0x1.47ae147ae147bp-7,0x1.eb851eb851eb8p-2,270936553582609045/576460752303423488,17293822569102705/36028797018963968,True,48,0,1.852572949397574,2.0441811972690878,0.27237978314527944,0.682294459697795,1.8525729493975756,2.044181197269086,0.2723797831452799,0.6822944596977941,1.8473802981816985,2.0444347866054633,0.2602409575267802,0.7276556248902731,1.8473802981817018,2.044434786605459,0.26024095752678134,0.7276556248902711
49,0.48,0.49,0.01,0x1.47ae147ae147bp-7,0x1.f5c28f5c28f5cp-2,17293822569102705/36028797018963968,282465768628677515/576460752303423488,True,49,0,1.8588598972380952,2.047115764097582,0.243621990009324,0.6461745554809833,1.8588598972380963,2.04711576409758,0.24362199000932425,0.6461745554809823,1.8540017017778105,2.047363213982786,0.231611616285749,0.6906259242950749,1.8540017017778134,2.0473632139827815,0.2316116162857497,0.6906259242950729
50,0.49,0.5,0.01,0x1.47ae147ae147bp-7,0x1.0000000000000p-1,282465768628677515/576460752303423488,144115188075855875/288230376151711744,True,50,0,1.8648037253068614,2.049752432793983,0.21571837032165295,0.610760193789902,1.8648037253068628,2.0497524327939813,0.2157183703216532,0.6107601937899011,1.8602721711837416,2.049993749444006,0.20384962469315782,0.6542899303948326,1.8602721711837444,2.0499937494440017,0.2038496246931585,0.6542899303948311
51,0.5,0.51,0.01,0x1.47ae147ae147bp-7,0x1.051eb851eb852p-1,144115188075855875/288230376151711744,293994983674745985/576460752303423488,True,51,0,1.8704110942905867,2.0521001152801537,0.18865282949067963,0.5760614314147948,1.870411094290588,2.052100115280152,0.1886528294906799,0.576061431414794,1.8661983765604762,2.052335317378507,0.17693799917721514,0.618660274870457,1.866198376560479,2.052335317378502,0.17693799917721584,0.6186602748704553
52,0.51,0.52,0.01,0x1.47ae147ae147bp-7,0x1.0a3d70a3d70a4p-1,293994983674745985/576460752303423488,74939897799445055/144115188075855872,True,52,0,1.8756887486167861,2.05416756343036,0.1624083943101773,0.5420860900030817,1.875688748616787,2.054167563430358,0.16240839431017756,0.5420860900030808,1.8717870883392267,2.0543966818100747,0.15085865648360883,0.583747446212696,1.8717870883392296,2.05439668181007,0.15085865648360947,0.5837474462126943
53,0.52,0.53,0.01,0x1.47ae147ae147bp-7,0x1.0f5c28f5c28f6p-1,74939897799445055/144115188075855872,305524198720814455/576460752303423488,True,53,0,1.8806434962598133,2.055963359396484,0.13696734889496917,0.5088398725606409,1.8806434962598144,2.0559633593964817,0.13696734889496942,0.50883987256064,1.8770451563329045,2.0561864361392814,0.12559279237218596,0.5495596663189087,1.8770451563329076,2.056186436139277,0.1255927923721866,0.5495596663189067
54,0.53,0.54,0.01,0x1.47ae147ae147bp-7,0x1.147ae147ae148p-1,305524198720814455/576460752303423488,155644403121924345/288230376151711744,True,54,0,1.8852821894549872,2.0574959075169965,0.11231136146602468,0.47632648223728186,1.8852821894549883,2.0574959075169943,0.11231136146602487,0.47632648223728147,1.8819794891907733,2.0577129950660917,0.10112101394363883,0.5161030071761161,1.8819794891907764,2.0577129950660873,0.1011210139436393,0.5161030071761143
55,0.54,0.55,0.01,0x1.47ae147ae147bp-7,0x1.199999999999ap-1,155644403121924345/288230376151711744,317053413766882925/576460752303423488,True,55,0,1.889611672256772,2.0587734618003615,0.08841819373010411,0.44455115047639016,1.889611672256773,2.0587734618003597,0.08841819373010429,0.4445511504763896,1.8865969997201124,2.058984623100863,0.07741985129846601,0.4833851206614912,1.8865969997201155,2.0589846231008586,0.0774198512984665,0.4833851206614901
56,0.55,0.56,0.01,0x1.47ae147ae147bp-7,0x1.1eb851eb851ecp-1,317053413766882925/576460752303423488,40352252661239645/72057594037927936,True,56,0,1.8936385006900136,2.0598043831543653,0.06523588555882608,0.41354668000739614,1.893638500690015,2.0598043831543635,0.06523588555882624,0.4135466800073957,1.8909043161198875,2.0600096995437234,0.05443439602748739,0.4514428320583138,1.8909043161198906,2.0600096995437194,0.05443439602748769,0.45144283205831265
57,0.56,0.5700000000000001,0.01,0x1.47ae147ae147bp-7,0x1.23d70a3d70a3ep-1,40352252661239645/72057594037927936,328582628812951395/576460752303423488,True,57,0,1.8973699085707476,2.0605961531701507,0.042779724579300106,0.38327670039506095,1.897369908570749,2.0605961531701484,0.0427797245793002,0.38327670039506057,1.894908775403687,2.0607957035439886,0.032181041921237816,0.42023962914586327,1.8949087754036897,2.060795703543984,0.03218104192123807,0.4202396291458623
58,0.5700000000000001,0.58,0.01,0x1.47ae147ae147bp-7,0x1.28f5c28f5c28fp-1,328582628812951395/576460752303423488,167173618167992815/288230376151711744,True,58,0,1.900811185058834,2.0611579783839216,0.020874908939782846,0.35389320140156044,1.9008111850588354,2.0611579783839193,0.020874908939782926,0.35389320140156005,1.8986157231515304,2.061351895088107,0.010474764315740025,0.38993858389107716,1.8986157231515335,2.0613518950881025,0.010474764315740218,0.38993858389107633
59,0.58,0.59,0.01,0x1.47ae147ae147bp-7,0x1.2e147ae147ae1p-1,167173618167992815/288230376151711744,340111843859019865/576460752303423488,True,59,0,1.9039705426120825,2.061495906059521,-0.00036146925460178736,0.3252547748793975,1.9039705426120836,2.061495906059519,-0.00036146925460173087,0.3252547748793971,1.9020335242206574,2.061684287001058,-0.01056004487918543,0.3603917478410543,1.9020335242206607,2.0616842870010537,-0.01056004487918524,0.36039174784105343
60,0.59,0.6,0.01,0x1.47ae147ae147bp-7,0x1.3333333333333p-1,340111843859019865/576460752303423488,86469112845513525/144115188075855872,True,60,0,1.9068550675276887,2.0616168591940665,-0.02091888501997869,0.29732521495026604,1.9068550675276899,2.0616168591940642,-0.020918885019978607,0.29732521495026554,1.9051693936099359,2.061799798656072,-0.030911843410892238,0.33156256266799183,1.905169393609939,2.0617997986560677,-0.030911843410891992,0.3315625626679909
61,0.6,0.61,0.01,0x1.47ae147ae147bp-7,0x1.3851eb851eb85p-1,86469112845513525/144115188075855872,351641058905088335/576460752303423488,True,61,0,1.9094714802958725,2.0615278643421653,-0.040817135513116276,0.2700975147384764,1.9094714802958739,2.0615278643421635,-0.04081713551311619,0.270097514738476,1.9080301783262388,2.0617054613656687,-0.05060118513332645,0.3034453536116923,1.9080301783262419,2.0617054613656647,-0.05060118513332625,0.3034453536116914
