stage,source_callsite,input_shapes,aten_to_count,percent_of_total_aten_to
remainder_picard_round_06,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
remainder_picard_round_07,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
remainder_picard_round_08,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
remainder_picard_round_09,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
remainder_picard_round_10,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
natural_polynomial_range_tube,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,6],[],[],[],[],[],[],[]]",4,0.020805159679600543
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,5],[],[],[],[],[],[],[]]",4,0.020805159679600543
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,5],[],[],[],[],[],[],[]]",4,0.020805159679600543
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48,5],[],[],[],[],[],[],[]]",4,0.020805159679600543
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[]]",3,0.015603869759700406
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[]]",3,0.015603869759700406
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[]]",3,0.015603869759700406
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[]]",3,0.015603869759700406
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:2464:endpoint,"[[84],[],[],[],[]]",3,0.015603869759700406
affine_composition,src/torch_tm_flowpipe/tora_q3.py:191:compose_tora_q3_tm,"[[21],[],[],[],[],[]]",3,0.015603869759700406
affine_composition,src/torch_tm_flowpipe/tora_q3.py:191:compose_tora_q3_tm,"[[56],[],[],[],[],[]]",3,0.015603869759700406
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:1488:_merge_coefficients_by_index,"[[6601],[],[],[],[],[]]",2,0.010402579839800271
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1758:interval_monomial_bounds,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
final_acceptance_property_decision,src/torch_tm_flowpipe/batched_dense_tm.py:1758:interval_monomial_bounds,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:1758:interval_monomial_bounds,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
unscoped,src/torch_tm_flowpipe/batched_dense_tm.py:1758:interval_monomial_bounds,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:1758:interval_monomial_bounds,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
full_q3_step,src/torch_tm_flowpipe/batched_dense_tm.py:2275:with_remainder,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:2800:_sound_mul_tm,"[[],[],[],[],[],[],[],[]]",2,0.010402579839800271
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:2800:_sound_mul_tm,"[[84],[],[],[],[],[]]",2,0.010402579839800271
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,5],[],[],[],[],[]]",2,0.010402579839800271
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[840,6],[],[],[],[],[]]",2,0.010402579839800271
affine_composition,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[6601,6],[],[],[],[],[]]",2,0.010402579839800271
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,5],[],[],[],[],[]]",2,0.010402579839800271
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:419:_monomial_interval_bounds_for_exponents,"[[56,5],[],[],[],[],[]]",2,0.010402579839800271
polynomial_picard_k1,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
polynomial_picard_k2,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
initial_remainder_picard,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
natural_polynomial_range_picard_roundoff,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_01,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_02,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_03,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_04,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_05,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_06,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_07,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_08,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_09,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
remainder_picard_round_10,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
natural_polynomial_range_tube,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,6],[],[],[],[],[]]",2,0.010402579839800271
exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
composed_exact_endpoint_substitution,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
endpoint_projection,src/torch_tm_flowpipe/batched_dense_tm.py:445:_range_for_terms,"[[48,5],[],[],[],[],[]]",2,0.010402579839800271
polynomial_picard_k1,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
polynomial_picard_k2,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
initial_remainder_picard,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
natural_polynomial_range_picard_roundoff,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
remainder_picard_round_01,src/torch_tm_flowpipe/batched_dense_tm.py:1030:validate_dense_subdivision_cover,"[[48],[],[],[],[],[],[],[]]",1,0.005201289919900136
