analytic_reference_contained,carry_contract,compile_time_s,directed_rounding_or_mpfr,failure_category,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,max_degree,message,monomial_families,native_validation_passed,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_trace_count,variant,width
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.46,tube,-3.808043109354122e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,7.616086218708243e+22,0.025110439863055944,0,246,harmonic,1,2.46,torch_tm_flowpipe,,3.808043109354122e+22,2,complete_total_degree_1,7.616086218708244e+22
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.46,tube,-3.8080431093541256e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,7.61608621870825e+22,0.025110439863055944,1,246,harmonic,1,2.46,torch_tm_flowpipe,,3.8080431093541256e+22,2,complete_total_degree_1,7.616086218708251e+22
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.46,endpoint_raw,-3.808043109354122e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,7.616086218708243e+22,0.025110439863055944,0,246,harmonic,1,2.46,torch_tm_flowpipe,,3.808043109354122e+22,2,complete_total_degree_1,7.616086218708244e+22
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.46,endpoint_raw,-3.8080431093541256e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,7.61608621870825e+22,0.025110439863055944,1,246,harmonic,1,2.46,torch_tm_flowpipe,,3.8080431093541256e+22,2,complete_total_degree_1,7.616086218708251e+22
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.47,tube,-4.807654425559587e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,9.615308851119172e+22,0.02546782325953245,0,247,harmonic,1,2.47,torch_tm_flowpipe,,4.807654425559587e+22,2,complete_total_degree_1,9.615308851119174e+22
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.47,tube,-4.807654425559591e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,9.61530885111918e+22,0.02546782325953245,1,247,harmonic,1,2.47,torch_tm_flowpipe,,4.807654425559591e+22,2,complete_total_degree_1,9.615308851119182e+22
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.47,endpoint_raw,-4.807654425559587e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,9.615308851119172e+22,0.02546782325953245,0,247,harmonic,1,2.47,torch_tm_flowpipe,,4.807654425559587e+22,2,complete_total_degree_1,9.615308851119174e+22
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.47,endpoint_raw,-4.807654425559591e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,9.61530885111918e+22,0.02546782325953245,1,247,harmonic,1,2.47,torch_tm_flowpipe,,4.807654425559591e+22,2,complete_total_degree_1,9.615308851119182e+22
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.48,tube,-6.069663712268986e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.2139327424537971e+23,0.02539548370987177,0,248,harmonic,1,2.48,torch_tm_flowpipe,,6.069663712268986e+22,2,complete_total_degree_1,1.2139327424537973e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.48,tube,-6.069663712268992e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.2139327424537983e+23,0.02539548370987177,1,248,harmonic,1,2.48,torch_tm_flowpipe,,6.069663712268992e+22,2,complete_total_degree_1,1.2139327424537984e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.48,endpoint_raw,-6.069663712268986e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.2139327424537971e+23,0.02539548370987177,0,248,harmonic,1,2.48,torch_tm_flowpipe,,6.069663712268986e+22,2,complete_total_degree_1,1.2139327424537973e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.48,endpoint_raw,-6.069663712268992e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.2139327424537983e+23,0.02539548370987177,1,248,harmonic,1,2.48,torch_tm_flowpipe,,6.069663712268992e+22,2,complete_total_degree_1,1.2139327424537984e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.49,tube,-7.662950436739607e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.532590087347921e+23,0.02584987785667181,0,249,harmonic,1,2.49,torch_tm_flowpipe,,7.662950436739607e+22,2,complete_total_degree_1,1.5325900873479213e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.49,tube,-7.662950436739613e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.5325900873479223e+23,0.02584987785667181,1,249,harmonic,1,2.49,torch_tm_flowpipe,,7.662950436739613e+22,2,complete_total_degree_1,1.5325900873479227e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.49,endpoint_raw,-7.662950436739607e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.532590087347921e+23,0.02584987785667181,0,249,harmonic,1,2.49,torch_tm_flowpipe,,7.662950436739607e+22,2,complete_total_degree_1,1.5325900873479213e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.49,endpoint_raw,-7.662950436739613e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.5325900873479223e+23,0.02584987785667181,1,249,harmonic,1,2.49,torch_tm_flowpipe,,7.662950436739613e+22,2,complete_total_degree_1,1.5325900873479227e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5,tube,-9.674474926383769e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.9348949852767534e+23,0.02658097678795457,0,250,harmonic,1,2.5,torch_tm_flowpipe,,9.674474926383769e+22,2,complete_total_degree_1,1.9348949852767537e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5,tube,-9.674474926383777e+22,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.934894985276755e+23,0.02658097678795457,1,250,harmonic,1,2.5,torch_tm_flowpipe,,9.674474926383777e+22,2,complete_total_degree_1,1.9348949852767554e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5,endpoint_raw,-9.674474926383769e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.9348949852767534e+23,0.02658097678795457,0,250,harmonic,1,2.5,torch_tm_flowpipe,,9.674474926383769e+22,2,complete_total_degree_1,1.9348949852767537e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5,endpoint_raw,-9.674474926383777e+22,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.934894985276755e+23,0.02658097678795457,1,250,harmonic,1,2.5,torch_tm_flowpipe,,9.674474926383777e+22,2,complete_total_degree_1,1.9348949852767554e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5100000000000002,tube,-1.2214024594559524e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,2.4428049189119044e+23,0.0267611313611269,0,251,harmonic,1,2.5100000000000002,torch_tm_flowpipe,,1.2214024594559524e+23,2,complete_total_degree_1,2.4428049189119047e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5100000000000002,tube,-1.2214024594559534e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,2.4428049189119064e+23,0.0267611313611269,1,251,harmonic,1,2.5100000000000002,torch_tm_flowpipe,,1.2214024594559534e+23,2,complete_total_degree_1,2.4428049189119067e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5100000000000002,endpoint_raw,-1.2214024594559524e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,2.4428049189119044e+23,0.0267611313611269,0,251,harmonic,1,2.5100000000000002,torch_tm_flowpipe,,1.2214024594559524e+23,2,complete_total_degree_1,2.4428049189119047e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5100000000000002,endpoint_raw,-1.2214024594559534e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,2.4428049189119064e+23,0.0267611313611269,1,251,harmonic,1,2.5100000000000002,torch_tm_flowpipe,,1.2214024594559534e+23,2,complete_total_degree_1,2.4428049189119067e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.52,tube,-1.542020605063142e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.0840412101262834e+23,0.026291470043361187,0,252,harmonic,1,2.52,torch_tm_flowpipe,,1.542020605063142e+23,2,complete_total_degree_1,3.084041210126284e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.52,tube,-1.5420206050631434e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.084041210126286e+23,0.026291470043361187,1,252,harmonic,1,2.52,torch_tm_flowpipe,,1.5420206050631434e+23,2,complete_total_degree_1,3.084041210126287e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.52,endpoint_raw,-1.542020605063142e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.0840412101262834e+23,0.026291470043361187,0,252,harmonic,1,2.52,torch_tm_flowpipe,,1.542020605063142e+23,2,complete_total_degree_1,3.084041210126284e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.52,endpoint_raw,-1.5420206050631434e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.084041210126286e+23,0.026291470043361187,1,252,harmonic,1,2.52,torch_tm_flowpipe,,1.5420206050631434e+23,2,complete_total_degree_1,3.084041210126287e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5300000000000002,tube,-1.94680101389222e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.893602027784439e+23,0.026159360073506832,0,253,harmonic,1,2.5300000000000002,torch_tm_flowpipe,,1.94680101389222e+23,2,complete_total_degree_1,3.89360202778444e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5300000000000002,tube,-1.9468010138922216e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.8936020277844426e+23,0.026159360073506832,1,253,harmonic,1,2.5300000000000002,torch_tm_flowpipe,,1.9468010138922216e+23,2,complete_total_degree_1,3.893602027784443e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5300000000000002,endpoint_raw,-1.94680101389222e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.893602027784439e+23,0.026159360073506832,0,253,harmonic,1,2.5300000000000002,torch_tm_flowpipe,,1.94680101389222e+23,2,complete_total_degree_1,3.89360202778444e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5300000000000002,endpoint_raw,-1.9468010138922216e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.8936020277844426e+23,0.026159360073506832,1,253,harmonic,1,2.5300000000000002,torch_tm_flowpipe,,1.9468010138922216e+23,2,complete_total_degree_1,3.893602027784443e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.54,tube,-2.4578362800389307e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,4.915672560077861e+23,0.025815805420279503,0,254,harmonic,1,2.54,torch_tm_flowpipe,,2.4578362800389307e+23,2,complete_total_degree_1,4.9156725600778614e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.54,tube,-2.4578362800389327e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,4.915672560077865e+23,0.025815805420279503,1,254,harmonic,1,2.54,torch_tm_flowpipe,,2.4578362800389327e+23,2,complete_total_degree_1,4.9156725600778654e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.54,endpoint_raw,-2.4578362800389307e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,4.915672560077861e+23,0.025815805420279503,0,254,harmonic,1,2.54,torch_tm_flowpipe,,2.4578362800389307e+23,2,complete_total_degree_1,4.9156725600778614e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.54,endpoint_raw,-2.4578362800389327e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,4.915672560077865e+23,0.025815805420279503,1,254,harmonic,1,2.54,torch_tm_flowpipe,,2.4578362800389327e+23,2,complete_total_degree_1,4.9156725600778654e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5500000000000003,tube,-3.103018303549154e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,6.206036607098307e+23,0.025399065110832453,0,255,harmonic,1,2.5500000000000003,torch_tm_flowpipe,,3.103018303549154e+23,2,complete_total_degree_1,6.206036607098308e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5500000000000003,tube,-3.1030183035491566e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,6.206036607098312e+23,0.025399065110832453,1,255,harmonic,1,2.5500000000000003,torch_tm_flowpipe,,3.1030183035491566e+23,2,complete_total_degree_1,6.206036607098313e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5500000000000003,endpoint_raw,-3.103018303549154e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,6.206036607098307e+23,0.025399065110832453,0,255,harmonic,1,2.5500000000000003,torch_tm_flowpipe,,3.103018303549154e+23,2,complete_total_degree_1,6.206036607098308e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.5500000000000003,endpoint_raw,-3.1030183035491566e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,6.206036607098312e+23,0.025399065110832453,1,255,harmonic,1,2.5500000000000003,torch_tm_flowpipe,,3.1030183035491566e+23,2,complete_total_degree_1,6.206036607098313e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.56,tube,-3.9175606082308136e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,7.835121216461626e+23,0.02564540784806013,0,256,harmonic,1,2.56,torch_tm_flowpipe,,3.9175606082308136e+23,2,complete_total_degree_1,7.835121216461627e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.56,tube,-3.917560608230817e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,7.835121216461632e+23,0.02564540784806013,1,256,harmonic,1,2.56,torch_tm_flowpipe,,3.917560608230817e+23,2,complete_total_degree_1,7.835121216461634e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.56,endpoint_raw,-3.9175606082308136e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,7.835121216461626e+23,0.02564540784806013,0,256,harmonic,1,2.56,torch_tm_flowpipe,,3.9175606082308136e+23,2,complete_total_degree_1,7.835121216461627e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.56,endpoint_raw,-3.917560608230817e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,7.835121216461632e+23,0.02564540784806013,1,256,harmonic,1,2.56,torch_tm_flowpipe,,3.917560608230817e+23,2,complete_total_degree_1,7.835121216461634e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.57,tube,-4.945920267891408e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,9.891840535782814e+23,0.02559338416904211,0,257,harmonic,1,2.57,torch_tm_flowpipe,,4.945920267891408e+23,2,complete_total_degree_1,9.891840535782816e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.57,tube,-4.9459202678914125e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,9.891840535782824e+23,0.02559338416904211,1,257,harmonic,1,2.57,torch_tm_flowpipe,,4.9459202678914125e+23,2,complete_total_degree_1,9.891840535782825e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.57,endpoint_raw,-4.945920267891408e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,9.891840535782814e+23,0.02559338416904211,0,257,harmonic,1,2.57,torch_tm_flowpipe,,4.945920267891408e+23,2,complete_total_degree_1,9.891840535782816e+23
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.57,endpoint_raw,-4.9459202678914125e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,9.891840535782824e+23,0.02559338416904211,1,257,harmonic,1,2.57,torch_tm_flowpipe,,4.9459202678914125e+23,2,complete_total_degree_1,9.891840535782825e+23
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.58,tube,-6.24422433821291e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.2488448676425818e+24,0.024870458990335464,0,258,harmonic,1,2.58,torch_tm_flowpipe,,6.24422433821291e+23,2,complete_total_degree_1,1.248844867642582e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.58,tube,-6.244224338212917e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.248844867642583e+24,0.024870458990335464,1,258,harmonic,1,2.58,torch_tm_flowpipe,,6.244224338212917e+23,2,complete_total_degree_1,1.2488448676425834e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.58,endpoint_raw,-6.24422433821291e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.2488448676425818e+24,0.024870458990335464,0,258,harmonic,1,2.58,torch_tm_flowpipe,,6.24422433821291e+23,2,complete_total_degree_1,1.248844867642582e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.58,endpoint_raw,-6.244224338212917e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.248844867642583e+24,0.024870458990335464,1,258,harmonic,1,2.58,torch_tm_flowpipe,,6.244224338212917e+23,2,complete_total_degree_1,1.2488448676425834e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.59,tube,-7.883333226993813e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.5766666453987623e+24,0.025014363694936037,0,259,harmonic,1,2.59,torch_tm_flowpipe,,7.883333226993813e+23,2,complete_total_degree_1,1.5766666453987626e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.59,tube,-7.883333226993821e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.576666645398764e+24,0.025014363694936037,1,259,harmonic,1,2.59,torch_tm_flowpipe,,7.883333226993821e+23,2,complete_total_degree_1,1.5766666453987642e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.59,endpoint_raw,-7.883333226993813e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.5766666453987623e+24,0.025014363694936037,0,259,harmonic,1,2.59,torch_tm_flowpipe,,7.883333226993813e+23,2,complete_total_degree_1,1.5766666453987626e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.59,endpoint_raw,-7.883333226993821e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.576666645398764e+24,0.025014363694936037,1,259,harmonic,1,2.59,torch_tm_flowpipe,,7.883333226993821e+23,2,complete_total_degree_1,1.5766666453987642e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.6,tube,-9.952708199079701e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.99054163981594e+24,0.024953828658908606,0,260,harmonic,1,2.6,torch_tm_flowpipe,,9.952708199079701e+23,2,complete_total_degree_1,1.9905416398159403e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.6,tube,-9.952708199079711e+23,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,1.990541639815942e+24,0.024953828658908606,1,260,harmonic,1,2.6,torch_tm_flowpipe,,9.952708199079711e+23,2,complete_total_degree_1,1.9905416398159422e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.6,endpoint_raw,-9.952708199079701e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.99054163981594e+24,0.024953828658908606,0,260,harmonic,1,2.6,torch_tm_flowpipe,,9.952708199079701e+23,2,complete_total_degree_1,1.9905416398159403e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.6,endpoint_raw,-9.952708199079711e+23,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,1.990541639815942e+24,0.024953828658908606,1,260,harmonic,1,2.6,torch_tm_flowpipe,,9.952708199079711e+23,2,complete_total_degree_1,1.9905416398159422e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.61,tube,-1.256529410133814e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,2.5130588202676276e+24,0.025420953053981066,0,261,harmonic,1,2.61,torch_tm_flowpipe,,1.256529410133814e+24,2,complete_total_degree_1,2.513058820267628e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.61,tube,-1.256529410133815e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,2.5130588202676297e+24,0.025420953053981066,1,261,harmonic,1,2.61,torch_tm_flowpipe,,1.256529410133815e+24,2,complete_total_degree_1,2.51305882026763e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.61,endpoint_raw,-1.256529410133814e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,2.5130588202676276e+24,0.025420953053981066,0,261,harmonic,1,2.61,torch_tm_flowpipe,,1.256529410133814e+24,2,complete_total_degree_1,2.513058820267628e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.61,endpoint_raw,-1.256529410133815e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,2.5130588202676297e+24,0.025420953053981066,1,261,harmonic,1,2.61,torch_tm_flowpipe,,1.256529410133815e+24,2,complete_total_degree_1,2.51305882026763e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.62,tube,-1.5863683802939427e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.172736760587885e+24,0.024838275276124477,0,262,harmonic,1,2.62,torch_tm_flowpipe,,1.5863683802939427e+24,2,complete_total_degree_1,3.1727367605878854e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.62,tube,-1.5863683802939443e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,3.172736760587888e+24,0.024838275276124477,1,262,harmonic,1,2.62,torch_tm_flowpipe,,1.5863683802939443e+24,2,complete_total_degree_1,3.1727367605878886e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.62,endpoint_raw,-1.5863683802939427e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.172736760587885e+24,0.024838275276124477,0,262,harmonic,1,2.62,torch_tm_flowpipe,,1.5863683802939427e+24,2,complete_total_degree_1,3.1727367605878854e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.62,endpoint_raw,-1.5863683802939443e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,3.172736760587888e+24,0.024838275276124477,1,262,harmonic,1,2.62,torch_tm_flowpipe,,1.5863683802939443e+24,2,complete_total_degree_1,3.1727367605878886e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.63,tube,-2.0027900801211053e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,4.00558016024221e+24,0.024776986334472895,0,263,harmonic,1,2.63,torch_tm_flowpipe,,2.0027900801211053e+24,2,complete_total_degree_1,4.0055801602422105e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.63,tube,-2.0027900801211074e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,4.0055801602422143e+24,0.024776986334472895,1,263,harmonic,1,2.63,torch_tm_flowpipe,,2.0027900801211074e+24,2,complete_total_degree_1,4.005580160242215e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.63,endpoint_raw,-2.0027900801211053e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,4.00558016024221e+24,0.024776986334472895,0,263,harmonic,1,2.63,torch_tm_flowpipe,,2.0027900801211053e+24,2,complete_total_degree_1,4.0055801602422105e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.63,endpoint_raw,-2.0027900801211074e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,4.0055801602422143e+24,0.024776986334472895,1,263,harmonic,1,2.63,torch_tm_flowpipe,,2.0027900801211074e+24,2,complete_total_degree_1,4.005580160242215e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.64,tube,-2.5285224761528987e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,5.057044952305796e+24,0.02487255772575736,0,264,harmonic,1,2.64,torch_tm_flowpipe,,2.5285224761528987e+24,2,complete_total_degree_1,5.057044952305797e+24
,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.64,tube,-2.5285224761529014e+24,1,,"{""affine_state"": 1}",True,0.20000000000000018,common_affine_carry,5.057044952305802e+24,0.02487255772575736,1,264,harmonic,1,2.64,torch_tm_flowpipe,,2.5285224761529014e+24,2,complete_total_degree_1,5.057044952305803e+24
True,c+A*xi+fresh_independent_interval,0.0,torch_nextafter_outward,,True,0.01,2.64,endpoint_raw,-2.5285224761528987e+24,1,,"{""affine_state"": 1}",True,0.20000000000000015,common_affine_carry,5.057044952305796e+24,0.02487255772575736,0,264,harmonic,1,2.64,torch_tm_flowpipe,,2.5285224761528987e+24,2,complete_total_degree_1,5.057044952305797e+24
